id,attribute,attrs,cost,costNoBack,fightforce,lv_up_cost_no_back,model_id,pre_building_level,preBuildLv,star,star_up_cost,star_up_costs,starPowers
152205,[66|3660|65|150|166|500|16|75],[[66|3660]|[65|150]|[166|500]|[16|75]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2347],999|6|10800,1522,,[],5,[2|206|2250],[[2|206|2250]],[2347]
152206,[66|4395|65|180|166|600|16|90],[[66|4395]|[65|180]|[166|600]|[16|90]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2816],999|6|10800,1522,,[],6,[2|206|2250],[[2|206|2250]],[2816]
152207,[66|5125|65|210|166|700|16|105],[[66|5125]|[65|210]|[166|700]|[16|105]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3285],999|6|10800,1522,,[],7,[2|206|2250],[[2|206|2250]],[3285]
152208,[66|5860|65|240|166|800|16|120],[[66|5860]|[65|240]|[166|800]|[16|120]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3754],999|6|10800,1522,,[],8,[2|206|2250],[[2|206|2250]],[3754]
152209,[66|6590|65|270|166|900|16|135],[[66|6590]|[65|270]|[166|900]|[16|135]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[4224],999|6|14400,1522,,[],9,[2|206|3000],[[2|206|3000]],[4224]
152210,[66|9505|65|390|166|1000|16|150],[[66|9505]|[65|390]|[166|1000]|[16|150]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6096],999|6|14400,1522,,[],10,[2|206|3000],[[2|206|3000]],[6096]
152211,[66|10600|65|435|166|1100|16|165],[[66|10600]|[65|435]|[166|1100]|[16|165]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6798],999|6|14400,1522,,[],11,[2|206|3000],[[2|206|3000]],[6798]
152212,[66|11690|65|480|166|1200|16|180],[[66|11690]|[65|480]|[166|1200]|[16|180]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[7498],999|6|14400,1522,,[],12,[2|206|3000],[[2|206|3000]],[7498]
152213,[66|12780|65|525|166|1300|16|195],[[66|12780]|[65|525]|[166|1300]|[16|195]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[8200],999|6|18000,1522,,[],13,[2|206|3750],[[2|206|3750]],[8200]
152214,[66|13875|65|570|166|1400|16|210],[[66|13875]|[65|570]|[166|1400]|[16|210]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[8901],999|6|18000,1522,,[],14,[2|206|3750],[[2|206|3750]],[8901]
152215,[66|14965|65|615|166|1500|16|225],[[66|14965]|[65|615]|[166|1500]|[16|225]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[9603],999|6|18000,1522,,[],15,[2|206|3750],[[2|206|3750]],[9603]
152216,[66|16060|65|660|166|1600|16|240],[[66|16060]|[65|660]|[166|1600]|[16|240]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[10304],999|6|18000,1522,,[],16,[2|206|3750],[[2|206|3750]],[10304]
152217,[66|17150|65|705|166|1700|16|255],[[66|17150]|[65|705]|[166|1700]|[16|255]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11006],999|6|21600,1522,,[],17,[2|206|4500],[[2|206|4500]],[11006]
152218,[66|18240|65|750|166|1800|16|270],[[66|18240]|[65|750]|[166|1800]|[16|270]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11707],999|6|21600,1522,,[],18,[2|206|4500],[[2|206|4500]],[11707]
152219,[66|19335|65|795|166|1900|16|285],[[66|19335]|[65|795]|[166|1900]|[16|285]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[12408],999|6|21600,1522,,[],19,[2|206|4500],[[2|206|4500]],[12408]
152220,[66|23700|65|970|166|2000|16|300],[[66|23700]|[65|970]|[166|2000]|[16|300]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[15189],999|6|21600,1522,,[],20,[2|206|4500],[[2|206|4500]],[15189]
152221,[66|25885|65|1060|166|2100|16|315],[[66|25885]|[65|1060]|[166|2100]|[16|315]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[16592],999|6|25200,1522,,[],21,[2|206|5250],[[2|206|5250]],[16592]
152222,[66|28070|65|1150|166|2200|16|330],[[66|28070]|[65|1150]|[166|2200]|[16|330]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[17995],999|6|25200,1522,,[],22,[2|206|5250],[[2|206|5250]],[17995]
152223,[66|30255|65|1240|166|2300|16|345],[[66|30255]|[65|1240]|[166|2300]|[16|345]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[19398],999|6|25200,1522,,[],23,[2|206|5250],[[2|206|5250]],[19398]
152224,[66|32440|65|1330|166|2400|16|360],[[66|32440]|[65|1330]|[166|2400]|[16|360]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[20800],999|6|25200,1522,,[],24,[2|206|5250],[[2|206|5250]],[20800]
152225,[66|34620|65|1420|166|2500|16|375],[[66|34620]|[65|1420]|[166|2500]|[16|375]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[22203],999|6|28800,1522,,[],25,[2|206|6000],[[2|206|6000]],[22203]
152226,[66|36805|65|1510|166|2600|16|390],[[66|36805]|[65|1510]|[166|2600]|[16|390]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[23606],999|6|28800,1522,,[],26,[2|206|6000],[[2|206|6000]],[23606]
152227,[66|38990|65|1600|166|2700|16|405],[[66|38990]|[65|1600]|[166|2700]|[16|405]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[25008],999|6|28800,1522,,[],27,[2|206|6000],[[2|206|6000]],[25008]
152228,[66|41175|65|1690|166|2800|16|420],[[66|41175]|[65|1690]|[166|2800]|[16|420]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[26410],999|6|28800,1522,,[],28,[2|206|6000],[[2|206|6000]],[26410]
152229,[66|43360|65|1780|166|2900|16|435],[[66|43360]|[65|1780]|[166|2900]|[16|435]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[27813],999|6|32400,1522,,[],29,[2|206|6750],[[2|206|6750]],[27813]
152230,[66|52095|65|2130|166|3000|16|450],[[66|52095]|[65|2130]|[166|3000]|[16|450]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[33376],999|6|32400,1522,,[],30,[2|206|6750],[[2|206|6750]],[33376]
152231,[66|55735|65|2280|166|3100|16|465],[[66|55735]|[65|2280]|[166|3100]|[16|465]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[35715],999|6|32400,1522,,[],31,[2|206|6750],[[2|206|6750]],[35715]
152232,[66|59380|65|2430|166|3200|16|480],[[66|59380]|[65|2430]|[166|3200]|[16|480]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[38054],999|6|32400,1522,,[],32,[2|206|6750],[[2|206|6750]],[38054]
152233,[66|63020|65|2580|166|3300|16|495],[[66|63020]|[65|2580]|[166|3300]|[16|495]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[40392],999|6|36000,1522,,[],33,[2|206|7500],[[2|206|7500]],[40392]
152234,[66|66660|65|2730|166|3400|16|510],[[66|66660]|[65|2730]|[166|3400]|[16|510]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[42730],999|6|36000,1522,,[],34,[2|206|7500],[[2|206|7500]],[42730]
152235,[66|70305|65|2880|166|3500|16|525],[[66|70305]|[65|2880]|[166|3500]|[16|525]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[45069],999|6|36000,1522,,[],35,[2|206|7500],[[2|206|7500]],[45069]
152236,[66|73945|65|3030|166|3600|16|540],[[66|73945]|[65|3030]|[166|3600]|[16|540]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[47408],999|6|36000,1522,,[],36,[2|206|7500],[[2|206|7500]],[47408]
152237,[66|77590|65|3180|166|3700|16|555],[[66|77590]|[65|3180]|[166|3700]|[16|555]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[49747],999|6|39600,1522,,[],37,[2|206|8250],[[2|206|8250]],[49747]
152238,[66|81230|65|3330|166|3800|16|570],[[66|81230]|[65|3330]|[166|3800]|[16|570]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[52086],999|6|39600,1522,,[],38,[2|206|8250],[[2|206|8250]],[52086]
152239,[66|84870|65|3480|166|3900|16|585],[[66|84870]|[65|3480]|[166|3900]|[16|585]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[54424],999|6|39600,1522,,[],39,[2|206|8250],[[2|206|8250]],[54424]
152240,[66|99430|65|4065|166|4000|16|600],[[66|99430]|[65|4065]|[166|4000]|[16|600]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[63702],999|6|39600,1522,,[],40,[2|206|8250],[[2|206|8250]],[63702]
152301,[65|70|66|320|165|100|10|15],[[65|70]|[66|320]|[165|100]|[10|15]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[477],999|6|7200,1523,,[],1,[2|206|1500],[[2|206|1500]],[477]
152302,[65|140|66|640|165|200|10|30],[[65|140]|[66|640]|[165|200]|[10|30]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[955],999|6|7200,1523,,[],2,[2|206|1500],[[2|206|1500]],[955]
152303,[65|210|66|955|165|300|10|45],[[65|210]|[66|955]|[165|300]|[10|45]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[1432],999|6|7200,1523,,[],3,[2|206|1500],[[2|206|1500]],[1432]
152304,[65|280|66|1275|165|400|10|60],[[65|280]|[66|1275]|[165|400]|[10|60]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[1910],999|6|7200,1523,,[],4,[2|206|1500],[[2|206|1500]],[1910]
152305,[65|350|66|1590|165|500|10|75],[[65|350]|[66|1590]|[165|500]|[10|75]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2386],999|6|10800,1523,,[],5,[2|206|2250],[[2|206|2250]],[2386]
152306,[65|420|66|1910|165|600|10|90],[[65|420]|[66|1910]|[165|600]|[10|90]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2864],999|6|10800,1523,,[],6,[2|206|2250],[[2|206|2250]],[2864]
152307,[65|490|66|2230|165|700|10|105],[[65|490]|[66|2230]|[165|700]|[10|105]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3342],999|6|10800,1523,,[],7,[2|206|2250],[[2|206|2250]],[3342]
152308,[65|560|66|2545|165|800|10|120],[[65|560]|[66|2545]|[165|800]|[10|120]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3819],999|6|10800,1523,,[],8,[2|206|2250],[[2|206|2250]],[3819]
152309,[65|630|66|2865|165|900|10|135],[[65|630]|[66|2865]|[165|900]|[10|135]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[4296],999|6|14400,1523,,[],9,[2|206|3000],[[2|206|3000]],[4296]
152310,[65|905|66|4120|165|1000|10|150],[[65|905]|[66|4120]|[165|1000]|[10|150]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6174],999|6|14400,1523,,[],10,[2|206|3000],[[2|206|3000]],[6174]
152311,[65|1010|66|4590|165|1100|10|165],[[65|1010]|[66|4590]|[165|1100]|[10|165]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6888],999|6|14400,1523,,[],11,[2|206|3000],[[2|206|3000]],[6888]
152312,[65|1115|66|5065|165|1200|10|180],[[65|1115]|[66|5065]|[165|1200]|[10|180]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[7603],999|6|14400,1523,,[],12,[2|206|3000],[[2|206|3000]],[7603]
152313,[65|1220|66|5540|165|1300|10|195],[[65|1220]|[66|5540]|[165|1300]|[10|195]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[8318],999|6|18000,1523,,[],13,[2|206|3750],[[2|206|3750]],[8318]
152314,[65|1325|66|6015|165|1400|10|210],[[65|1325]|[66|6015]|[165|1400]|[10|210]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[9032],999|6|18000,1523,,[],14,[2|206|3750],[[2|206|3750]],[9032]
152315,[65|1430|66|6490|165|1500|10|225],[[65|1430]|[66|6490]|[165|1500]|[10|225]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[9747],999|6|18000,1523,,[],15,[2|206|3750],[[2|206|3750]],[9747]
152316,[65|1535|66|6960|165|1600|10|240],[[65|1535]|[66|6960]|[165|1600]|[10|240]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[10461],999|6|18000,1523,,[],16,[2|206|3750],[[2|206|3750]],[10461]
152317,[65|1640|66|7435|165|1700|10|255],[[65|1640]|[66|7435]|[165|1700]|[10|255]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11176],999|6|21600,1523,,[],17,[2|206|4500],[[2|206|4500]],[11176]
152318,[65|1745|66|7910|165|1800|10|270],[[65|1745]|[66|7910]|[165|1800]|[10|270]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11890],999|6|21600,1523,,[],18,[2|206|4500],[[2|206|4500]],[11890]
152319,[65|1850|66|8385|165|1900|10|285],[[65|1850]|[66|8385]|[165|1900]|[10|285]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[12606],999|6|21600,1523,,[],19,[2|206|4500],[[2|206|4500]],[12606]
152320,[65|2260|66|10260|165|2000|10|300],[[65|2260]|[66|10260]|[165|2000]|[10|300]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[15408],999|6|21600,1523,,[],20,[2|206|4500],[[2|206|4500]],[15408]
152321,[65|2465|66|11205|165|2100|10|315],[[65|2465]|[66|11205]|[165|2100]|[10|315]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[16810],999|6|25200,1523,,[],21,[2|206|5250],[[2|206|5250]],[16810]
152322,[65|2670|66|12145|165|2200|10|330],[[65|2670]|[66|12145]|[165|2200]|[10|330]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[18213],999|6|25200,1523,,[],22,[2|206|5250],[[2|206|5250]],[18213]
152323,[65|2875|66|13090|165|2300|10|345],[[65|2875]|[66|13090]|[165|2300]|[10|345]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[19616],999|6|25200,1523,,[],23,[2|206|5250],[[2|206|5250]],[19616]
152324,[65|3080|66|14030|165|2400|10|360],[[65|3080]|[66|14030]|[165|2400]|[10|360]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[21019],999|6|25200,1523,,[],24,[2|206|5250],[[2|206|5250]],[21019]
152325,[65|3285|66|14970|165|2500|10|375],[[65|3285]|[66|14970]|[165|2500]|[10|375]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[22422],999|6|28800,1523,,[],25,[2|206|6000],[[2|206|6000]],[22422]
152326,[65|3490|66|15915|165|2600|10|390],[[65|3490]|[66|15915]|[165|2600]|[10|390]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[23824],999|6|28800,1523,,[],26,[2|206|6000],[[2|206|6000]],[23824]
152327,[65|3695|66|16855|165|2700|10|405],[[65|3695]|[66|16855]|[165|2700]|[10|405]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[25227],999|6|28800,1523,,[],27,[2|206|6000],[[2|206|6000]],[25227]
152328,[65|3900|66|17800|165|2800|10|420],[[65|3900]|[66|17800]|[165|2800]|[10|420]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[26630],999|6|28800,1523,,[],28,[2|206|6000],[[2|206|6000]],[26630]
152329,[65|4105|66|18740|165|2900|10|435],[[65|4105]|[66|18740]|[165|2900]|[10|435]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[28032],999|6|32400,1523,,[],29,[2|206|6750],[[2|206|6750]],[28032]
152330,[65|4920|66|22490|165|3000|10|450],[[65|4920]|[66|22490]|[165|3000]|[10|450]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[33610],999|6|32400,1523,,[],30,[2|206|6750],[[2|206|6750]],[33610]
152331,[65|5260|66|24055|165|3100|10|465],[[65|5260]|[66|24055]|[165|3100]|[10|465]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[35938],999|6|32400,1523,,[],31,[2|206|6750],[[2|206|6750]],[35938]
152332,[65|5600|66|25620|165|3200|10|480],[[65|5600]|[66|25620]|[165|3200]|[10|480]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[38266],999|6|32400,1523,,[],32,[2|206|6750],[[2|206|6750]],[38266]
152333,[65|5940|66|27190|165|3300|10|495],[[65|5940]|[66|27190]|[165|3300]|[10|495]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[40594],999|6|36000,1523,,[],33,[2|206|7500],[[2|206|7500]],[40594]
152334,[65|6280|66|28755|165|3400|10|510],[[65|6280]|[66|28755]|[165|3400]|[10|510]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[42922],999|6|36000,1523,,[],34,[2|206|7500],[[2|206|7500]],[42922]
152335,[65|6620|66|30320|165|3500|10|525],[[65|6620]|[66|30320]|[165|3500]|[10|525]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[45250],999|6|36000,1523,,[],35,[2|206|7500],[[2|206|7500]],[45250]
152336,[65|6960|66|31885|165|3600|10|540],[[65|6960]|[66|31885]|[165|3600]|[10|540]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[47578],999|6|36000,1523,,[],36,[2|206|7500],[[2|206|7500]],[47578]
152337,[65|7300|66|33450|165|3700|10|555],[[65|7300]|[66|33450]|[165|3700]|[10|555]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[49906],999|6|39600,1523,,[],37,[2|206|8250],[[2|206|8250]],[49906]
152338,[65|7640|66|35020|165|3800|10|570],[[65|7640]|[66|35020]|[165|3800]|[10|570]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[52234],999|6|39600,1523,,[],38,[2|206|8250],[[2|206|8250]],[52234]
152339,[65|7980|66|36585|165|3900|10|585],[[65|7980]|[66|36585]|[165|3900]|[10|585]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[54562],999|6|39600,1523,,[],39,[2|206|8250],[[2|206|8250]],[54562]
152340,[65|9340|66|42830|165|4000|10|600],[[65|9340]|[66|42830]|[165|4000]|[10|600]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[63867],999|6|39600,1523,,[],40,[2|206|8250],[[2|206|8250]],[63867]
152401,[66|735|65|30|166|100|26|15],[[66|735]|[65|30]|[166|100]|[26|15]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[470],999|6|7200,1524,,[],1,[2|206|1500],[[2|206|1500]],[470]
152402,[66|1465|65|60|166|200|26|30],[[66|1465]|[65|60]|[166|200]|[26|30]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[939],999|6|7200,1524,,[],2,[2|206|1500],[[2|206|1500]],[939]
152403,[66|2200|65|90|166|300|26|45],[[66|2200]|[65|90]|[166|300]|[26|45]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[1408],999|6|7200,1524,,[],3,[2|206|1500],[[2|206|1500]],[1408]
152404,[66|2930|65|120|166|400|26|60],[[66|2930]|[65|120]|[166|400]|[26|60]],[[2|206|1500]|[999|6|7200]],[[999|6|7200]],[1878],999|6|7200,1524,,[],4,[2|206|1500],[[2|206|1500]],[1878]
152405,[66|3660|65|150|166|500|26|75],[[66|3660]|[65|150]|[166|500]|[26|75]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2347],999|6|10800,1524,,[],5,[2|206|2250],[[2|206|2250]],[2347]
152406,[66|4395|65|180|166|600|26|90],[[66|4395]|[65|180]|[166|600]|[26|90]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[2816],999|6|10800,1524,,[],6,[2|206|2250],[[2|206|2250]],[2816]
152407,[66|5125|65|210|166|700|26|105],[[66|5125]|[65|210]|[166|700]|[26|105]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3285],999|6|10800,1524,,[],7,[2|206|2250],[[2|206|2250]],[3285]
152408,[66|5860|65|240|166|800|26|120],[[66|5860]|[65|240]|[166|800]|[26|120]],[[2|206|2250]|[999|6|10800]],[[999|6|10800]],[3754],999|6|10800,1524,,[],8,[2|206|2250],[[2|206|2250]],[3754]
152409,[66|6590|65|270|166|900|26|135],[[66|6590]|[65|270]|[166|900]|[26|135]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[4224],999|6|14400,1524,,[],9,[2|206|3000],[[2|206|3000]],[4224]
152410,[66|9505|65|390|166|1000|26|150],[[66|9505]|[65|390]|[166|1000]|[26|150]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6096],999|6|14400,1524,,[],10,[2|206|3000],[[2|206|3000]],[6096]
152411,[66|10600|65|435|166|1100|26|165],[[66|10600]|[65|435]|[166|1100]|[26|165]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[6798],999|6|14400,1524,,[],11,[2|206|3000],[[2|206|3000]],[6798]
152412,[66|11690|65|480|166|1200|26|180],[[66|11690]|[65|480]|[166|1200]|[26|180]],[[2|206|3000]|[999|6|14400]],[[999|6|14400]],[7498],999|6|14400,1524,,[],12,[2|206|3000],[[2|206|3000]],[7498]
152413,[66|12780|65|525|166|1300|26|195],[[66|12780]|[65|525]|[166|1300]|[26|195]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[8200],999|6|18000,1524,,[],13,[2|206|3750],[[2|206|3750]],[8200]
152414,[66|13875|65|570|166|1400|26|210],[[66|13875]|[65|570]|[166|1400]|[26|210]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[8901],999|6|18000,1524,,[],14,[2|206|3750],[[2|206|3750]],[8901]
152415,[66|14965|65|615|166|1500|26|225],[[66|14965]|[65|615]|[166|1500]|[26|225]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[9603],999|6|18000,1524,,[],15,[2|206|3750],[[2|206|3750]],[9603]
152416,[66|16060|65|660|166|1600|26|240],[[66|16060]|[65|660]|[166|1600]|[26|240]],[[2|206|3750]|[999|6|18000]],[[999|6|18000]],[10304],999|6|18000,1524,,[],16,[2|206|3750],[[2|206|3750]],[10304]
152417,[66|17150|65|705|166|1700|26|255],[[66|17150]|[65|705]|[166|1700]|[26|255]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11006],999|6|21600,1524,,[],17,[2|206|4500],[[2|206|4500]],[11006]
152418,[66|18240|65|750|166|1800|26|270],[[66|18240]|[65|750]|[166|1800]|[26|270]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[11707],999|6|21600,1524,,[],18,[2|206|4500],[[2|206|4500]],[11707]
152419,[66|19335|65|795|166|1900|26|285],[[66|19335]|[65|795]|[166|1900]|[26|285]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[12408],999|6|21600,1524,,[],19,[2|206|4500],[[2|206|4500]],[12408]
152420,[66|23700|65|970|166|2000|26|300],[[66|23700]|[65|970]|[166|2000]|[26|300]],[[2|206|4500]|[999|6|21600]],[[999|6|21600]],[15189],999|6|21600,1524,,[],20,[2|206|4500],[[2|206|4500]],[15189]
152421,[66|25885|65|1060|166|2100|26|315],[[66|25885]|[65|1060]|[166|2100]|[26|315]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[16592],999|6|25200,1524,,[],21,[2|206|5250],[[2|206|5250]],[16592]
152422,[66|28070|65|1150|166|2200|26|330],[[66|28070]|[65|1150]|[166|2200]|[26|330]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[17995],999|6|25200,1524,,[],22,[2|206|5250],[[2|206|5250]],[17995]
152423,[66|30255|65|1240|166|2300|26|345],[[66|30255]|[65|1240]|[166|2300]|[26|345]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[19398],999|6|25200,1524,,[],23,[2|206|5250],[[2|206|5250]],[19398]
152424,[66|32440|65|1330|166|2400|26|360],[[66|32440]|[65|1330]|[166|2400]|[26|360]],[[2|206|5250]|[999|6|25200]],[[999|6|25200]],[20800],999|6|25200,1524,,[],24,[2|206|5250],[[2|206|5250]],[20800]
152425,[66|34620|65|1420|166|2500|26|375],[[66|34620]|[65|1420]|[166|2500]|[26|375]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[22203],999|6|28800,1524,,[],25,[2|206|6000],[[2|206|6000]],[22203]
152426,[66|36805|65|1510|166|2600|26|390],[[66|36805]|[65|1510]|[166|2600]|[26|390]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[23606],999|6|28800,1524,,[],26,[2|206|6000],[[2|206|6000]],[23606]
152427,[66|38990|65|1600|166|2700|26|405],[[66|38990]|[65|1600]|[166|2700]|[26|405]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[25008],999|6|28800,1524,,[],27,[2|206|6000],[[2|206|6000]],[25008]
152428,[66|41175|65|1690|166|2800|26|420],[[66|41175]|[65|1690]|[166|2800]|[26|420]],[[2|206|6000]|[999|6|28800]],[[999|6|28800]],[26410],999|6|28800,1524,,[],28,[2|206|6000],[[2|206|6000]],[26410]
152429,[66|43360|65|1780|166|2900|26|435],[[66|43360]|[65|1780]|[166|2900]|[26|435]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[27813],999|6|32400,1524,,[],29,[2|206|6750],[[2|206|6750]],[27813]
152430,[66|52095|65|2130|166|3000|26|450],[[66|52095]|[65|2130]|[166|3000]|[26|450]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[33376],999|6|32400,1524,,[],30,[2|206|6750],[[2|206|6750]],[33376]
152431,[66|55735|65|2280|166|3100|26|465],[[66|55735]|[65|2280]|[166|3100]|[26|465]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[35715],999|6|32400,1524,,[],31,[2|206|6750],[[2|206|6750]],[35715]
152432,[66|59380|65|2430|166|3200|26|480],[[66|59380]|[65|2430]|[166|3200]|[26|480]],[[2|206|6750]|[999|6|32400]],[[999|6|32400]],[38054],999|6|32400,1524,,[],32,[2|206|6750],[[2|206|6750]],[38054]
152433,[66|63020|65|2580|166|3300|26|495],[[66|63020]|[65|2580]|[166|3300]|[26|495]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[40392],999|6|36000,1524,,[],33,[2|206|7500],[[2|206|7500]],[40392]
152434,[66|66660|65|2730|166|3400|26|510],[[66|66660]|[65|2730]|[166|3400]|[26|510]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[42730],999|6|36000,1524,,[],34,[2|206|7500],[[2|206|7500]],[42730]
152435,[66|70305|65|2880|166|3500|26|525],[[66|70305]|[65|2880]|[166|3500]|[26|525]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[45069],999|6|36000,1524,,[],35,[2|206|7500],[[2|206|7500]],[45069]
152436,[66|73945|65|3030|166|3600|26|540],[[66|73945]|[65|3030]|[166|3600]|[26|540]],[[2|206|7500]|[999|6|36000]],[[999|6|36000]],[47408],999|6|36000,1524,,[],36,[2|206|7500],[[2|206|7500]],[47408]
152437,[66|77590|65|3180|166|3700|26|555],[[66|77590]|[65|3180]|[166|3700]|[26|555]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[49747],999|6|39600,1524,,[],37,[2|206|8250],[[2|206|8250]],[49747]
152438,[66|81230|65|3330|166|3800|26|570],[[66|81230]|[65|3330]|[166|3800]|[26|570]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[52086],999|6|39600,1524,,[],38,[2|206|8250],[[2|206|8250]],[52086]
152439,[66|84870|65|3480|166|3900|26|585],[[66|84870]|[65|3480]|[166|3900]|[26|585]],[[2|206|8250]|[999|6|39600]],[[999|6|39600]],[54424],999|6|39600,1524,,[],39,[2|206|8250],[[2|206|8250]],[54424]
