id,equipTierAtlas,iconAtlas,attr_para1,attrs,cost,costs,equip_tier,equip_tier_atlas,fightforce,icon,icon_atlas,level,lord_equip_desc,lord_equip_name,quality,star,type
1360036,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|715|14103|1495|10104|1315],[[4103|715]|[14103|1495]|[10104|1315]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,68815,icon_lord_5,,36,lord_equip_desc007,lord_equip_name06,5,1,6
1360037,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|730|14103|1525|10104|1340],[[4103|730]|[14103|1525]|[10104|1340]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,71412,icon_lord_5,,37,lord_equip_desc007,lord_equip_name06,5,1,6
1360038,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|745|14103|1555|10104|1365],[[4103|745]|[14103|1555]|[10104|1365]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,74009,icon_lord_5,,38,lord_equip_desc007,lord_equip_name06,5,2,6
1360039,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|760|14103|1585|10104|1395],[[4103|760]|[14103|1585]|[10104|1395]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,76606,icon_lord_5,,39,lord_equip_desc007,lord_equip_name06,5,2,6
1360040,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|775|14103|1615|10104|1420],[[4103|775]|[14103|1615]|[10104|1420]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,79203,icon_lord_5,,40,lord_equip_desc007,lord_equip_name06,5,2,6
1360041,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|790|14103|1645|10104|1445],[[4103|790]|[14103|1645]|[10104|1445]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,81800,icon_lord_5,,41,lord_equip_desc007,lord_equip_name06,5,2,6
1360042,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|805|14103|1675|10104|1475],[[4103|805]|[14103|1675]|[10104|1475]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,84397,icon_lord_5,,42,lord_equip_desc007,lord_equip_name06,5,3,6
1360043,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|820|14103|1705|10104|1500],[[4103|820]|[14103|1705]|[10104|1500]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,86994,icon_lord_5,,43,lord_equip_desc007,lord_equip_name06,5,3,6
1360044,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|830|14103|1735|10104|1525],[[4103|830]|[14103|1735]|[10104|1525]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,89591,icon_lord_5,,44,lord_equip_desc007,lord_equip_name06,5,3,6
1360045,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|845|14103|1765|10104|1550],[[4103|845]|[14103|1765]|[10104|1550]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,92188,icon_lord_5,,45,lord_equip_desc007,lord_equip_name06,5,3,6
1360046,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|910|14103|1900|10104|1670],[[4103|910]|[14103|1900]|[10104|1670]],[2|154|8500|2|155|85|2|156|20],[[2|154|8500]|[2|155|85]|[2|156|20]],icon_txt_T3,,95565,icon_lord_5,,46,lord_equip_desc0061,lord_equip_name06,5,0,6
1360047,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|930|14103|1935|10104|1700],[[4103|930]|[14103|1935]|[10104|1700]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,98942,icon_lord_5,,47,lord_equip_desc0061,lord_equip_name06,5,1,6
1360048,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|945|14103|1965|10104|1730],[[4103|945]|[14103|1965]|[10104|1730]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,102320,icon_lord_5,,48,lord_equip_desc0061,lord_equip_name06,5,1,6
1360049,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|960|14103|2000|10104|1760],[[4103|960]|[14103|2000]|[10104|1760]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,105697,icon_lord_5,,49,lord_equip_desc0061,lord_equip_name06,5,1,6
1360050,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|975|14103|2035|10104|1790],[[4103|975]|[14103|2035]|[10104|1790]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,109075,icon_lord_5,,50,lord_equip_desc0061,lord_equip_name06,5,1,6
1360051,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|995|14103|2070|10104|1820],[[4103|995]|[14103|2070]|[10104|1820]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,112452,icon_lord_5,,51,lord_equip_desc0061,lord_equip_name06,5,2,6
1360052,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1010|14103|2100|10104|1850],[[4103|1010]|[14103|2100]|[10104|1850]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,115830,icon_lord_5,,52,lord_equip_desc0061,lord_equip_name06,5,2,6
1360053,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1025|14103|2135|10104|1880],[[4103|1025]|[14103|2135]|[10104|1880]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,119207,icon_lord_5,,53,lord_equip_desc0061,lord_equip_name06,5,2,6
1360054,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1040|14103|2170|10104|1910],[[4103|1040]|[14103|2170]|[10104|1910]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,122585,icon_lord_5,,54,lord_equip_desc0061,lord_equip_name06,5,2,6
1360055,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1060|14103|2205|10104|1940],[[4103|1060]|[14103|2205]|[10104|1940]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,125962,icon_lord_5,,55,lord_equip_desc0061,lord_equip_name06,5,3,6
1360056,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1075|14103|2235|10104|1970],[[4103|1075]|[14103|2235]|[10104|1970]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,129340,icon_lord_5,,56,lord_equip_desc0061,lord_equip_name06,5,3,6
1360057,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1090|14103|2270|10104|2000],[[4103|1090]|[14103|2270]|[10104|2000]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,132717,icon_lord_5,,57,lord_equip_desc0061,lord_equip_name06,5,3,6
1360058,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1105|14103|2305|10104|2030],[[4103|1105]|[14103|2305]|[10104|2030]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,136095,icon_lord_5,,58,lord_equip_desc0061,lord_equip_name06,5,3,6
1360059,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1180|14103|2460|10104|2165],[[4103|1180]|[14103|2460]|[10104|2165]],[2|154|10000|2|155|90|2|156|20],[[2|154|10000]|[2|155|90]|[2|156|20]],icon_txt_T4,,140427,icon_lord_5,,59,lord_equip_desc0071,lord_equip_name06,5,0,6
1360060,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1200|14103|2500|10104|2200],[[4103|1200]|[14103|2500]|[10104|2200]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,144760,icon_lord_5,,60,lord_equip_desc0071,lord_equip_name06,5,1,6
1360061,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1220|14103|2535|10104|2235],[[4103|1220]|[14103|2535]|[10104|2235]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,149093,icon_lord_5,,61,lord_equip_desc0071,lord_equip_name06,5,1,6
1360062,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1235|14103|2575|10104|2265],[[4103|1235]|[14103|2575]|[10104|2265]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,153426,icon_lord_5,,62,lord_equip_desc0071,lord_equip_name06,5,1,6
1360063,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1255|14103|2615|10104|2300],[[4103|1255]|[14103|2615]|[10104|2300]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,157759,icon_lord_5,,63,lord_equip_desc0071,lord_equip_name06,5,1,6
1360064,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1275|14103|2655|10104|2335],[[4103|1275]|[14103|2655]|[10104|2335]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,162092,icon_lord_5,,64,lord_equip_desc0071,lord_equip_name06,5,2,6
1360065,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1290|14103|2690|10104|2370],[[4103|1290]|[14103|2690]|[10104|2370]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,166424,icon_lord_5,,65,lord_equip_desc0071,lord_equip_name06,5,2,6
1360066,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1310|14103|2730|10104|2405],[[4103|1310]|[14103|2730]|[10104|2405]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,170757,icon_lord_5,,66,lord_equip_desc0071,lord_equip_name06,5,2,6
1360067,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1330|14103|2770|10104|2435],[[4103|1330]|[14103|2770]|[10104|2435]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,175090,icon_lord_5,,67,lord_equip_desc0071,lord_equip_name06,5,2,6
1360068,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1350|14103|2810|10104|2470],[[4103|1350]|[14103|2810]|[10104|2470]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,179423,icon_lord_5,,68,lord_equip_desc0071,lord_equip_name06,5,3,6
1360069,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1365|14103|2845|10104|2505],[[4103|1365]|[14103|2845]|[10104|2505]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,183756,icon_lord_5,,69,lord_equip_desc0071,lord_equip_name06,5,3,6
1360070,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1385|14103|2885|10104|2540],[[4103|1385]|[14103|2885]|[10104|2540]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,188089,icon_lord_5,,70,lord_equip_desc0071,lord_equip_name06,5,3,6
1360071,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1405|14103|2925|10104|2575],[[4103|1405]|[14103|2925]|[10104|2575]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,192422,icon_lord_5,,71,lord_equip_desc0071,lord_equip_name06,5,3,6
1360072,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1485|14103|3100|10104|2725],[[4103|1485]|[14103|3100]|[10104|2725]],[2|154|15000|2|155|140|2|156|20|2|157|2],[[2|154|15000]|[2|155|140]|[2|156|20]|[2|157|2]],,,196817,icon_lord_5,,72,lord_equip_desc008,lord_equip_name06,6,0,6
1360073,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1505|14103|3135|10104|2755],[[4103|1505]|[14103|3135]|[10104|2755]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,201212,icon_lord_5,,73,lord_equip_desc008,lord_equip_name06,6,1,6
1360074,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1520|14103|3170|10104|2785],[[4103|1520]|[14103|3170]|[10104|2785]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,205607,icon_lord_5,,74,lord_equip_desc008,lord_equip_name06,6,1,6
1360075,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1535|14103|3200|10104|2820],[[4103|1535]|[14103|3200]|[10104|2820]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,210002,icon_lord_5,,75,lord_equip_desc008,lord_equip_name06,6,1,6
1360076,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1555|14103|3235|10104|2850],[[4103|1555]|[14103|3235]|[10104|2850]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,214397,icon_lord_5,,76,lord_equip_desc008,lord_equip_name06,6,1,6
1360077,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1570|14103|3270|10104|2880],[[4103|1570]|[14103|3270]|[10104|2880]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,218792,icon_lord_5,,77,lord_equip_desc008,lord_equip_name06,6,1,6
1360078,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1585|14103|3305|10104|2910],[[4103|1585]|[14103|3305]|[10104|2910]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,223187,icon_lord_5,,78,lord_equip_desc008,lord_equip_name06,6,2,6
1360079,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1605|14103|3340|10104|2940],[[4103|1605]|[14103|3340]|[10104|2940]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,227582,icon_lord_5,,79,lord_equip_desc008,lord_equip_name06,6,2,6
1360080,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1620|14103|3375|10104|2970],[[4103|1620]|[14103|3375]|[10104|2970]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,231977,icon_lord_5,,80,lord_equip_desc008,lord_equip_name06,6,2,6
1360081,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1635|14103|3410|10104|3000],[[4103|1635]|[14103|3410]|[10104|3000]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,236372,icon_lord_5,,81,lord_equip_desc008,lord_equip_name06,6,2,6
1360082,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1655|14103|3445|10104|3030],[[4103|1655]|[14103|3445]|[10104|3030]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,240767,icon_lord_5,,82,lord_equip_desc008,lord_equip_name06,6,2,6
1360083,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1670|14103|3480|10104|3065],[[4103|1670]|[14103|3480]|[10104|3065]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,245162,icon_lord_5,,83,lord_equip_desc008,lord_equip_name06,6,3,6
1360084,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1685|14103|3515|10104|3095],[[4103|1685]|[14103|3515]|[10104|3095]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,249557,icon_lord_5,,84,lord_equip_desc008,lord_equip_name06,6,3,6
1360085,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1705|14103|3550|10104|3125],[[4103|1705]|[14103|3550]|[10104|3125]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,253952,icon_lord_5,,85,lord_equip_desc008,lord_equip_name06,6,3,6
1360086,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1720|14103|3585|10104|3155],[[4103|1720]|[14103|3585]|[10104|3155]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,258347,icon_lord_5,,86,lord_equip_desc008,lord_equip_name06,6,3,6
1360087,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1740|14103|3620|10104|3185],[[4103|1740]|[14103|3620]|[10104|3185]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,262742,icon_lord_5,,87,lord_equip_desc008,lord_equip_name06,6,3,6
1360088,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1830|14103|3815|10104|3355],[[4103|1830]|[14103|3815]|[10104|3355]],[2|154|15000|2|155|180|2|156|25|2|157|4],[[2|154|15000]|[2|155|180]|[2|156|25]|[2|157|4]],icon_txt_T1,,268109,icon_lord_5,,88,lord_equip_desc009,lord_equip_name06,6,0,6
1360089,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1850|14103|3850|10104|3390],[[4103|1850]|[14103|3850]|[10104|3390]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,273477,icon_lord_5,,89,lord_equip_desc009,lord_equip_name06,6,1,6
1360090,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1870|14103|3890|10104|3425],[[4103|1870]|[14103|3890]|[10104|3425]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,278844,icon_lord_5,,90,lord_equip_desc009,lord_equip_name06,6,1,6
1360091,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1885|14103|3930|10104|3460],[[4103|1885]|[14103|3930]|[10104|3460]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,284212,icon_lord_5,,91,lord_equip_desc009,lord_equip_name06,6,1,6
1360092,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1905|14103|3970|10104|3490],[[4103|1905]|[14103|3970]|[10104|3490]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,289580,icon_lord_5,,92,lord_equip_desc009,lord_equip_name06,6,1,6
1360093,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1925|14103|4005|10104|3525],[[4103|1925]|[14103|4005]|[10104|3525]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,294947,icon_lord_5,,93,lord_equip_desc009,lord_equip_name06,6,1,6
1360094,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1940|14103|4045|10104|3560],[[4103|1940]|[14103|4045]|[10104|3560]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,300315,icon_lord_5,,94,lord_equip_desc009,lord_equip_name06,6,2,6
1360095,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1960|14103|4085|10104|3595],[[4103|1960]|[14103|4085]|[10104|3595]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,305683,icon_lord_5,,95,lord_equip_desc009,lord_equip_name06,6,2,6
1360096,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|1980|14103|4125|10104|3630],[[4103|1980]|[14103|4125]|[10104|3630]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,311050,icon_lord_5,,96,lord_equip_desc009,lord_equip_name06,6,2,6
1360097,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2000|14103|4160|10104|3660],[[4103|2000]|[14103|4160]|[10104|3660]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,316418,icon_lord_5,,97,lord_equip_desc009,lord_equip_name06,6,2,6
1360098,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2015|14103|4200|10104|3695],[[4103|2015]|[14103|4200]|[10104|3695]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,321785,icon_lord_5,,98,lord_equip_desc009,lord_equip_name06,6,2,6
1360099,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2035|14103|4240|10104|3730],[[4103|2035]|[14103|4240]|[10104|3730]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,327153,icon_lord_5,,99,lord_equip_desc009,lord_equip_name06,6,3,6
1360100,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2055|14103|4280|10104|3765],[[4103|2055]|[14103|4280]|[10104|3765]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,332521,icon_lord_5,,100,lord_equip_desc009,lord_equip_name06,6,3,6
1360101,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2070|14103|4315|10104|3800],[[4103|2070]|[14103|4315]|[10104|3800]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,337888,icon_lord_5,,101,lord_equip_desc009,lord_equip_name06,6,3,6
1360102,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2090|14103|4355|10104|3830],[[4103|2090]|[14103|4355]|[10104|3830]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,343256,icon_lord_5,,102,lord_equip_desc009,lord_equip_name06,6,3,6
1360103,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2110|14103|4395|10104|3865],[[4103|2110]|[14103|4395]|[10104|3865]],[2|154|16500|2|155|175|2|156|30|2|157|4],[[2|154|16500]|[2|155|175]|[2|156|30]|[2|157|4]],icon_txt_T1,,348624,icon_lord_5,,103,lord_equip_desc009,lord_equip_name06,6,3,6
1360104,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2215|14103|4610|10104|4055],[[4103|2215]|[14103|4610]|[10104|4055]],[2|154|18000|2|155|190|2|156|30|2|157|4],[[2|154|18000]|[2|155|190]|[2|156|30]|[2|157|4]],icon_txt_T2,,355145,icon_lord_5,,104,lord_equip_desc010,lord_equip_name06,6,0,6
1360105,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2235|14103|4655|10104|4095],[[4103|2235]|[14103|4655]|[10104|4095]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,361667,icon_lord_5,,105,lord_equip_desc010,lord_equip_name06,6,1,6
1360106,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2255|14103|4695|10104|4135],[[4103|2255]|[14103|4695]|[10104|4135]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,368189,icon_lord_5,,106,lord_equip_desc010,lord_equip_name06,6,1,6
1360107,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2275|14103|4740|10104|4170],[[4103|2275]|[14103|4740]|[10104|4170]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,374710,icon_lord_5,,107,lord_equip_desc010,lord_equip_name06,6,1,6
1360108,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2295|14103|4785|10104|4210],[[4103|2295]|[14103|4785]|[10104|4210]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,381232,icon_lord_5,,108,lord_equip_desc010,lord_equip_name06,6,1,6
1360109,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2315|14103|4825|10104|4250],[[4103|2315]|[14103|4825]|[10104|4250]],[2|154|17000|2|155|195|2|156|35|2|157|5],[[2|154|17000]|[2|155|195]|[2|156|35]|[2|157|5]],icon_txt_T2,,387754,icon_lord_5,,109,lord_equip_desc010,lord_equip_name06,6,1,6
1360110,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2340|14103|4870|10104|4285],[[4103|2340]|[14103|4870]|[10104|4285]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,394275,icon_lord_5,,110,lord_equip_desc010,lord_equip_name06,6,2,6
1360111,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2360|14103|4915|10104|4325],[[4103|2360]|[14103|4915]|[10104|4325]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,400797,icon_lord_5,,111,lord_equip_desc010,lord_equip_name06,6,2,6
1360112,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2380|14103|4955|10104|4360],[[4103|2380]|[14103|4955]|[10104|4360]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,407319,icon_lord_5,,112,lord_equip_desc010,lord_equip_name06,6,2,6
1360113,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2400|14103|5000|10104|4400],[[4103|2400]|[14103|5000]|[10104|4400]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,413840,icon_lord_5,,113,lord_equip_desc010,lord_equip_name06,6,2,6
1360114,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4103|2420|14103|5045|10104|4440],[[4103|2420]|[14103|5045]|[10104|4440]],[2|154|18000|2|155|220|2|156|35|2|157|5],[[2|154|18000]|[2|155|220]|[2|156|35]|[2|157|5]],icon_txt_T2,,420362,icon_lord_5,,114,lord_equip_desc010,lord_equip_name06,6,2,6
