id,IsAutoFinish,IsShowInTeleBubble,taskConditionVo,arrow_offset,Atlas,chapter_id,coordinate,coordinates,icon,inherit_type,is_auto_finish,is_change,is_close,is_land_guide,is_show_hand,is_transform_bubble,jumpParams,link_task,map_id,offsetPos,param1,param2,point,portal_use,portal_use2,reward,scene,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_guide_mun2,task_guide2,task_order,task_show_quality,task_type,taskConditionType,unlock_building,unlock_id
314227,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,27,10,,,60004,10,1,101,142|27,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,565,3,BuildLevelUp,,314226
314228,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,28,10,,,60004,10,1,101,142|28,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,575,3,BuildLevelUp,,314227
314229,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,29,10,,,60004,10,1,101,142|29,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,585,3,BuildLevelUp,,314228
314230,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,30,10,,,60004,10,1,101,142|30,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,595,3,BuildLevelUp,,314229
314231,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,31,10,,,60004,10,1,101,142|31,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,605,3,BuildLevelUp,,314230
314232,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,32,10,,,60004,10,1,101,142|32,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,615,3,BuildLevelUp,,314231
314233,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,33,10,,,60004,10,1,101,142|33,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,625,3,BuildLevelUp,,314232
314234,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,34,10,,,60004,10,1,101,142|34,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,635,3,BuildLevelUp,,314233
314235,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,35,10,,,60004,10,1,101,142|35,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,645,3,BuildLevelUp,,314234
314236,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,36,10,,,60004,10,1,101,142|36,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,655,3,BuildLevelUp,,314235
314237,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,37,10,,,60004,10,1,101,142|37,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,665,3,BuildLevelUp,,314236
314238,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,38,10,,,60004,10,1,101,142|38,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,675,3,BuildLevelUp,,314237
314239,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,39,10,,,60004,10,1,101,142|39,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,685,3,BuildLevelUp,,314238
314240,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_rongyudiantang,-1,-1,-1,-1,-1,-1,-1,[142|4|2],,-1,,142,40,10,,,60004,10,1,101,142|40,task_dec_build_lvup,131,1,[142|4|2],[142|4|2],1,-1,695,3,BuildLevelUp,,314239
314301,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|3],,-1,,143,0,10,,,60004,1,1,4,143,task_dec_build,132,1,[143|3],[143|3],1,-1,304,3,BuildUnlock,,311725
314302,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,2,10,,,60004,10,1,101,143|2,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,314,3,BuildLevelUp,,314301
314303,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,3,10,,,60004,10,1,101,143|3,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,324,3,BuildLevelUp,,314302
314304,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,4,10,,,60004,10,1,101,143|4,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,334,3,BuildLevelUp,,314303
314305,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,5,10,,,60004,10,1,101,143|5,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,344,3,BuildLevelUp,,314304
314306,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,6,10,,,60004,10,1,101,143|6,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,354,3,BuildLevelUp,,314305
314307,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,7,10,,,60004,10,1,101,143|7,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,364,3,BuildLevelUp,,314306
314308,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,8,10,,,60004,10,1,101,143|8,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,374,3,BuildLevelUp,,314307
314309,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,9,10,,,60004,10,1,101,143|9,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,384,3,BuildLevelUp,,314308
314310,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,10,10,,,60004,10,1,101,143|10,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,394,3,BuildLevelUp,,314309
314311,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,11,10,,,60004,10,1,101,143|11,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,404,3,BuildLevelUp,,314310
314312,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,12,10,,,60004,10,1,101,143|12,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,414,3,BuildLevelUp,,314311
314313,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,13,10,,,60004,10,1,101,143|13,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,424,3,BuildLevelUp,,314312
314314,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,14,10,,,60004,10,1,101,143|14,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,434,3,BuildLevelUp,,314313
314315,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,15,10,,,60004,10,1,101,143|15,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,444,3,BuildLevelUp,,314314
314316,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,16,10,,,60004,10,1,101,143|16,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,454,3,BuildLevelUp,,314315
314317,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,17,10,,,60004,10,1,101,143|17,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,464,3,BuildLevelUp,,314316
314318,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,18,10,,,60004,10,1,101,143|18,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,474,3,BuildLevelUp,,314317
314319,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,19,10,,,60004,10,1,101,143|19,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,484,3,BuildLevelUp,,314318
314320,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,20,10,,,60004,10,1,101,143|20,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,494,3,BuildLevelUp,,314319
314321,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,21,10,,,60004,10,1,101,143|21,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,504,3,BuildLevelUp,,314320
314322,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,22,10,,,60004,10,1,101,143|22,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,514,3,BuildLevelUp,,314321
314323,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,23,10,,,60004,10,1,101,143|23,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,524,3,BuildLevelUp,,314322
314324,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,24,10,,,60004,10,1,101,143|24,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,534,3,BuildLevelUp,,314323
314325,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,25,10,,,60004,10,1,101,143|25,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,544,3,BuildLevelUp,,314324
314326,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,26,10,,,60004,10,1,101,143|26,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,554,3,BuildLevelUp,,314325
314327,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,27,10,,,60004,10,1,101,143|27,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,564,3,BuildLevelUp,,314326
314328,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,28,10,,,60004,10,1,101,143|28,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,574,3,BuildLevelUp,,314327
314329,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,29,10,,,60004,10,1,101,143|29,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,584,3,BuildLevelUp,,314328
314330,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,30,10,,,60004,10,1,101,143|30,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,594,3,BuildLevelUp,,314329
314331,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,31,10,,,60004,10,1,101,143|31,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,604,3,BuildLevelUp,,314330
314332,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,32,10,,,60004,10,1,101,143|32,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,614,3,BuildLevelUp,,314331
314333,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,33,10,,,60004,10,1,101,143|33,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,624,3,BuildLevelUp,,314332
314334,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,34,10,,,60004,10,1,101,143|34,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,634,3,BuildLevelUp,,314333
314335,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,35,10,,,60004,10,1,101,143|35,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,644,3,BuildLevelUp,,314334
314336,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,36,10,,,60004,10,1,101,143|36,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,654,3,BuildLevelUp,,314335
314337,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,37,10,,,60004,10,1,101,143|37,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,664,3,BuildLevelUp,,314336
314338,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,38,10,,,60004,10,1,101,143|38,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,674,3,BuildLevelUp,,314337
314339,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,39,10,,,60004,10,1,101,143|39,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,684,3,BuildLevelUp,,314338
314340,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_bingzhuang,-1,-1,-1,-1,-1,-1,-1,[143|4|2],,-1,,143,40,10,,,60004,10,1,101,143|40,task_dec_build_lvup,132,1,[143|4|2],[143|4|2],1,-1,694,3,BuildLevelUp,,314339
1312201,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|3],,-1,,122,0,5,,,60004,1,1,4,122,task_dec_build,10118,1,[122|3],[122|3],1,-1,400,3,BuildUnlock,,
1312202,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,2,5,,,60004,10,1,101,122|2,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,410,3,BuildLevelUp,,1312201
1312203,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,3,5,,,60004,10,1,101,122|3,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,420,3,BuildLevelUp,,1312202
1312204,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,4,5,,,60004,10,1,101,122|4,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,430,3,BuildLevelUp,,1312203
1312205,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,5,5,,,60004,10,1,101,122|5,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,440,3,BuildLevelUp,,1312204
1312206,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,6,5,,,60004,10,1,101,122|6,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,450,3,BuildLevelUp,,1312205
1312207,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,7,5,,,60004,10,1,101,122|7,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,460,3,BuildLevelUp,,1312206
1312208,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,8,5,,,60004,10,1,101,122|8,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,470,3,BuildLevelUp,,1312207
1312209,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,9,5,,,60004,10,1,101,122|9,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,480,3,BuildLevelUp,,1312208
1312210,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,10,5,,,60004,10,1,101,122|10,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,490,3,BuildLevelUp,,1312209
1312211,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,11,5,,,60004,10,1,101,122|11,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,500,3,BuildLevelUp,,1312210
1312212,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,12,5,,,60004,10,1,101,122|12,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,510,3,BuildLevelUp,,1312211
1312213,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,13,5,,,60004,10,1,101,122|13,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,520,3,BuildLevelUp,,1312212
1312214,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,14,5,,,60004,10,1,101,122|14,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,530,3,BuildLevelUp,,1312213
1312215,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,15,5,,,60004,10,1,101,122|15,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,540,3,BuildLevelUp,,1312214
1312216,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,16,5,,,60004,10,1,101,122|16,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,550,3,BuildLevelUp,,1312215
1312217,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,17,5,,,60004,10,1,101,122|17,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,560,3,BuildLevelUp,,1312216
1312218,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,18,5,,,60004,10,1,101,122|18,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,570,3,BuildLevelUp,,1312217
1312219,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,19,5,,,60004,10,1,101,122|19,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,580,3,BuildLevelUp,,1312218
1312220,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,20,5,,,60004,10,1,101,122|20,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,590,3,BuildLevelUp,,1312219
1312221,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,21,5,,,60004,10,1,101,122|21,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,600,3,BuildLevelUp,,1312220
1312222,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,22,5,,,60004,10,1,101,122|22,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,610,3,BuildLevelUp,,1312221
1312223,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,23,5,,,60004,10,1,101,122|23,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,620,3,BuildLevelUp,,1312222
1312224,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,24,5,,,60004,10,1,101,122|24,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,630,3,BuildLevelUp,,1312223
1312225,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,25,5,,,60004,10,1,101,122|25,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,640,3,BuildLevelUp,,1312224
1312226,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,26,5,,,60004,10,1,101,122|26,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,650,3,BuildLevelUp,,1312225
1312227,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,27,5,,,60004,10,1,101,122|27,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,660,3,BuildLevelUp,,1312226
1312228,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,28,5,,,60004,10,1,101,122|28,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,670,3,BuildLevelUp,,1312227
1312229,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,29,5,,,60004,10,1,101,122|29,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,680,3,BuildLevelUp,,1312228
1312230,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,30,5,,,60004,10,1,101,122|30,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,690,3,BuildLevelUp,,1312229
1312231,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,31,5,,,60004,10,1,101,122|31,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,700,3,BuildLevelUp,,1312230
1312232,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_jingjichang,-1,-1,-1,-1,-1,-1,-1,[122|4|2],,-1,,122,32,5,,,60004,10,1,101,122|32,task_dec_build_lvup,10118,1,[122|4|2],[122|4|2],1,-1,710,3,BuildLevelUp,,1312231
