id,attrExtraList,attrRatioList,cosr,desc,desc_2,desc_parameter,desc1s,desc2s,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,fightforce,fightforce_ratio,hero_id,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,skill,skill_level,skill_level_new,skill_levels,skill_new,skills,special,star,star_sub
10048123,[[3|8810]|[4|434782]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|8810],[4|434782],[10|0],[5|0],[57|0],[24|0],0,3.86,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,3
10048124,[[3|8978]|[4|445621]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|8978],[4|445621],[10|0],[5|0],[57|0],[24|0],0,3.91,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,4
10048130,[[3|10654]|[4|550103]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,[hero_star_desc_1],[hero_skill_name_1004812],3,[hero_star_desc_1],[hero_skill_name_1004812],[3|10654],[4|550103],[10|0],[5|0],[57|0],[24|0],0,3.97,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004812,4,[3],[3],[1004812],[1004812],-1,13,0
10048131,[[3|11012]|[4|571804]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|11012],[4|571804],[10|0],[5|0],[57|0],[24|0],0,4.07,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,1
10048132,[[3|11370]|[4|593505]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|11370],[4|593505],[10|0],[5|0],[57|0],[24|0],0,4.17,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,2
10048133,[[3|11728]|[4|615206]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|11728],[4|615206],[10|0],[5|0],[57|0],[24|0],0,4.27,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,3
10048134,[[3|12086]|[4|636908]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|12086],[4|636908],[10|0],[5|0],[57|0],[24|0],0,4.37,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,4
10048140,[[3|12444]|[4|680809]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,[hero_star_desc_1],[hero_skill_name_1004802],3,[hero_star_desc_1],[hero_skill_name_1004802],[3|12444],[4|680809],[10|0],[5|0],[57|0],[24|0],0,4.47,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004802,4,[3],[3],[1004802],[1004802],-1,14,0
10048141,[[3|12801]|[4|704430]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|12801],[4|704430],[10|0],[5|0],[57|0],[24|0],0,4.57,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,1
10048142,[[3|13159]|[4|728051]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|13159],[4|728051],[10|0],[5|0],[57|0],[24|0],0,4.67,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,2
10048143,[[3|13517]|[4|751671]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|13517],[4|751671],[10|0],[5|0],[57|0],[24|0],0,4.77,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,3
10048144,[[3|13875]|[4|775292]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|13875],[4|775292],[10|0],[5|0],[57|0],[24|0],0,4.87,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,4
10048150,[[3|16249]|[4|941518]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],0,[hero_star_desc_1],[hero_skill_name_1004803],3,[hero_star_desc_1],[hero_skill_name_1004803],[3|16249],[4|941518],[10|0],[5|0],[57|0],[24|0],0,4.97,10048,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004803,4,[3],[3],[1004803],[1004803],-1,15,0
10049000,[[3|276]|[4|4198]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|276],[4|4198],[10|0],[5|0],[57|0],[24|0],0,1.34,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,0
10049001,[[3|298]|[4|4765]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|298],[4|4765],[10|0],[5|0],[57|0],[24|0],0,1.37,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,1
10049002,[[3|321]|[4|5333]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|321],[4|5333],[10|0],[5|0],[57|0],[24|0],0,1.39,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,2
10049003,[[3|343]|[4|5900]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|343],[4|5900],[10|0],[5|0],[57|0],[24|0],0,1.42,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,3
10049004,[[3|365]|[4|6468]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|365],[4|6468],[10|0],[5|0],[57|0],[24|0],0,1.45,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,4
10049010,[[3|387]|[4|7669]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1004901],1,[hero_star_desc_1],[hero_skill_name_1004901],[3|387],[4|7669],[10|0],[5|0],[57|0],[24|0],0,1.48,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004901,2,[1],[1],[1004901],[1004901],-1,1,0
10049011,[[3|409]|[4|8353]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|409],[4|8353],[10|0],[5|0],[57|0],[24|0],0,1.5,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,1
10049012,[[3|431]|[4|9038]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|431],[4|9038],[10|0],[5|0],[57|0],[24|0],0,1.53,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,2
10049013,[[3|453]|[4|9723]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|453],[4|9723],[10|0],[5|0],[57|0],[24|0],0,1.56,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,3
10049014,[[3|476]|[4|10407]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|476],[4|10407],[10|0],[5|0],[57|0],[24|0],0,1.58,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,4
10049020,[[3|498]|[4|12008]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1004903],1,[hero_star_desc_1],[hero_skill_name_1004903],[3|498],[4|12008],[10|0],[5|0],[57|0],[24|0],0,1.61,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004903,2,[1],[1],[1004903],[1004903],-1,2,0
10049021,[[3|520]|[4|12820]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|520],[4|12820],[10|0],[5|0],[57|0],[24|0],0,1.64,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,1
10049022,[[3|542]|[4|13632]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|542],[4|13632],[10|0],[5|0],[57|0],[24|0],0,1.67,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,2
10049023,[[3|564]|[4|14445]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|564],[4|14445],[10|0],[5|0],[57|0],[24|0],0,1.69,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,3
10049024,[[3|586]|[4|15257]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|586],[4|15257],[10|0],[5|0],[57|0],[24|0],0,1.72,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,4
10049030,[[3|608]|[4|17295]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1004911],1,[hero_star_desc_1],[hero_skill_name_1004911],[3|608],[4|17295],[10|0],[5|0],[57|0],[24|0],0,1.75,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004911,2,[1],[1],[1004911],[1004911],1,3,0
10049031,[[3|631]|[4|18247]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|631],[4|18247],[10|0],[5|0],[57|0],[24|0],0,1.78,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,1
10049032,[[3|653]|[4|19198]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|653],[4|19198],[10|0],[5|0],[57|0],[24|0],0,1.8,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,2
10049033,[[3|675]|[4|20149]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|675],[4|20149],[10|0],[5|0],[57|0],[24|0],0,1.83,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,3
10049034,[[3|697]|[4|21100]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|697],[4|21100],[10|0],[5|0],[57|0],[24|0],0,1.86,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,4
10049040,[[3|719]|[4|23614]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1004902],1,[hero_star_desc_1],[hero_skill_name_1004902],[3|719],[4|23614],[10|0],[5|0],[57|0],[24|0],0,1.88,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004902,2,[1],[1],[1004902],[1004902],-1,4,0
10049041,[[3|741]|[4|24715]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|741],[4|24715],[10|0],[5|0],[57|0],[24|0],0,1.91,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,1
10049042,[[3|763]|[4|25816]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|763],[4|25816],[10|0],[5|0],[57|0],[24|0],0,1.94,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,2
10049043,[[3|786]|[4|26916]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|786],[4|26916],[10|0],[5|0],[57|0],[24|0],0,1.97,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,3
10049044,[[3|808]|[4|28017]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|808],[4|28017],[10|0],[5|0],[57|0],[24|0],0,1.99,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,4
10049050,[[3|830]|[4|31045]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],12,[hero_star_desc_1],[hero_skill_name_1004912],1,[hero_star_desc_1],[hero_skill_name_1004912],[3|830],[4|31045],[10|0],[5|0],[57|0],[24|0],0,2.02,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004912,2,[1],[1],[1004912],[1004912],-1,5,0
10049051,[[3|867]|[4|32416]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],12,,,,[],[],[3|867],[4|32416],[10|0],[5|0],[57|0],[24|0],0,2.07,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,1
10049052,[[3|904]|[4|33788]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],12,,,,[],[],[3|904],[4|33788],[10|0],[5|0],[57|0],[24|0],0,2.11,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,2
10049053,[[3|941]|[4|35160]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],12,,,,[],[],[3|941],[4|35160],[10|0],[5|0],[57|0],[24|0],0,2.16,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,3
10049054,[[3|978]|[4|36532]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],12,,,,[],[],[3|978],[4|36532],[10|0],[5|0],[57|0],[24|0],0,2.2,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,4
10049060,[[3|1245]|[4|47396]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1004901],2,[hero_star_desc_1],[hero_skill_name_1004901],[3|1245],[4|47396],[10|0],[5|0],[57|0],[24|0],0,2.25,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004901,3,[2],[2],[1004201],[1004201],1,6,0
10049061,[[3|1291]|[4|49172]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1291],[4|49172],[10|0],[5|0],[57|0],[24|0],0,2.29,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,1
10049062,[[3|1336]|[4|50948]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1336],[4|50948],[10|0],[5|0],[57|0],[24|0],0,2.34,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,2
10049063,[[3|1381]|[4|52724]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1381],[4|52724],[10|0],[5|0],[57|0],[24|0],0,2.38,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,3
10049064,[[3|1427]|[4|54500]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1427],[4|54500],[10|0],[5|0],[57|0],[24|0],0,2.43,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,4
10049070,[[3|1800]|[4|70077]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1004903],2,[hero_star_desc_1],[hero_skill_name_1004903],[3|1800],[4|70077],[10|0],[5|0],[57|0],[24|0],0,2.47,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004903,3,[2],[2],[1004903],[1004903],-1,7,0
10049071,[[3|1855]|[4|72365]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1855],[4|72365],[10|0],[5|0],[57|0],[24|0],0,2.52,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,1
10049072,[[3|1910]|[4|74652]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1910],[4|74652],[10|0],[5|0],[57|0],[24|0],0,2.56,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,2
10049073,[[3|1966]|[4|76940]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1966],[4|76940],[10|0],[5|0],[57|0],[24|0],0,2.61,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,3
10049074,[[3|2021]|[4|79227]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|2021],[4|79227],[10|0],[5|0],[57|0],[24|0],0,2.65,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,4
10049080,[[3|2536]|[4|101371]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1004911],2,[hero_star_desc_1],[hero_skill_name_1004911],[3|2536],[4|101371],[10|0],[5|0],[57|0],[24|0],0,2.7,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004911,3,[2],[2],[1004911],[1004911],-1,8,0
10049081,[[3|2603]|[4|104310]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2603],[4|104310],[10|0],[5|0],[57|0],[24|0],0,2.75,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,1
10049082,[[3|2671]|[4|107249]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2671],[4|107249],[10|0],[5|0],[57|0],[24|0],0,2.79,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,2
10049083,[[3|2738]|[4|110188]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2738],[4|110188],[10|0],[5|0],[57|0],[24|0],0,2.84,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,3
10049084,[[3|2806]|[4|113127]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2806],[4|113127],[10|0],[5|0],[57|0],[24|0],0,2.88,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,4
10049090,[[3|3486]|[4|143371]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1004902],2,[hero_star_desc_1],[hero_skill_name_1004902],[3|3486],[4|143371],[10|0],[5|0],[57|0],[24|0],0,2.93,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004902,3,[2],[2],[1004902],[1004902],-1,9,0
10049091,[[3|3568]|[4|147118]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|3568],[4|147118],[10|0],[5|0],[57|0],[24|0],0,2.97,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,1
10049092,[[3|3650]|[4|150865]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|3650],[4|150865],[10|0],[5|0],[57|0],[24|0],0,3.02,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,2
10049093,[[3|3732]|[4|154612]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|3732],[4|154612],[10|0],[5|0],[57|0],[24|0],0,3.06,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,3
10049094,[[3|3814]|[4|158359]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|3814],[4|158359],[10|0],[5|0],[57|0],[24|0],0,3.11,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,4
10049100,[[3|4717]|[4|199832]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,[hero_star_desc_1],[hero_skill_name_1004912],2,[hero_star_desc_1],[hero_skill_name_1004912],[3|4717],[4|199832],[10|0],[5|0],[57|0],[24|0],0,3.15,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004912,3,[2],[2],[1004912],[1004912],-1,10,0
10049101,[[3|4836]|[4|206323]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|4836],[4|206323],[10|0],[5|0],[57|0],[24|0],0,3.21,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,1
10049102,[[3|4955]|[4|212813]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|4955],[4|212813],[10|0],[5|0],[57|0],[24|0],0,3.26,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,2
10049103,[[3|5074]|[4|219303]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|5074],[4|219303],[10|0],[5|0],[57|0],[24|0],0,3.32,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,3
10049104,[[3|5193]|[4|225794]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],32,,,,[],[],[3|5193],[4|225794],[10|0],[5|0],[57|0],[24|0],0,3.37,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,4
10049110,[[3|6391]|[4|289717]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1|hero_star_desc_2],[hero_skill_name_1004901|hero_skill_name_1004913],3,[hero_star_desc_1|hero_star_desc_2],[hero_skill_name_1004901|hero_skill_name_1004913],[3|6391],[4|289717],[10|0],[5|0],[57|0],[24|0],0,3.43,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1004901,4,[3|1],[3|1],[1004901|1004913],[1004901|1004913],1,11,0
10049111,[[3|6534]|[4|298242]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|6534],[4|298242],[10|0],[5|0],[57|0],[24|0],0,3.48,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,1
10049112,[[3|6678]|[4|306767]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|6678],[4|306767],[10|0],[5|0],[57|0],[24|0],0,3.53,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,2
10049113,[[3|6821]|[4|315292]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|6821],[4|315292],[10|0],[5|0],[57|0],[24|0],0,3.59,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,3
10049114,[[3|6964]|[4|323817]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|6964],[4|323817],[10|0],[5|0],[57|0],[24|0],0,3.64,10049,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,4
