id,adjuest_day1,adjuest_day10,adjuest_day11,adjuest_day12,adjuest_day13,adjuest_day14,adjuest_day15,adjuest_day16,adjuest_day17,adjuest_day18,adjuest_day19,adjuest_day2,adjuest_day20,adjuest_day21,adjuest_day22,adjuest_day23,adjuest_day24,adjuest_day25,adjuest_day26,adjuest_day27,adjuest_day28,adjuest_day29,adjuest_day3,adjuest_day30,adjuest_day4,adjuest_day5,adjuest_day6,adjuest_day7,adjuest_day8,adjuest_day9
14106,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|400,104|4000","103|0,104|0"
14107,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|400,104|4000","103|0,104|0"
14108,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|400,104|4000","103|0,104|0"
14201,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14202,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14203,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14204,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14205,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14206,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14207,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14208,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|500,104|5000","103|0,104|0"
14301,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14302,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14303,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14304,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14305,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14306,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14307,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14308,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|600,104|6000","103|0,104|0"
14401,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14402,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14403,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14404,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14405,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14406,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14407,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14408,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|700,104|7000","103|0,104|0"
14501,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14502,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14503,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14504,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14505,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14506,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14507,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14508,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|800,104|8000","103|0,104|0"
14601,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
14602,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
14603,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
14604,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
14605,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
14606,"103|50000,104|500000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|2000,104|20000","103|1000,104|10000","103|1000,104|10000","103|1000,104|10000","103|900,104|9000","103|0,104|0"
