id,iconAtlas,condition_type,desc,icon,icon_atlas,is_important,isScale,itemPos,maxlv,name,need_lv,open_id,openIdCondition,openIds,pos,position,queue,sci_ids,techIdDic,techIdDict,techIdKeyDic,techIds,type
5031803,Atlas/UI_Tech,1,technology_adv_desc_166,tech_equip_hp,,-1,false,"(19, 3)",10,attribute_name_166,-1,[5031703|1],[5031703],[[5031703|1]],[19|3],[19|3],,[503180301|503180302|503180303|503180304|503180305|503180306|503180307|503180308|503180309|503180310],{503180301:1|503180302:2|503180303:3|503180304:4|503180305:5|503180306:6|503180307:7|503180308:8|503180309:9|503180310:10},{1:503180301|2:503180302|3:503180303|4:503180304|5:503180305|6:503180306|7:503180307|8:503180308|9:503180309|10:503180310},{503180301:1|503180302:2|503180303:3|503180304:4|503180305:5|503180306:6|503180307:7|503180308:8|503180309:9|503180310:10},[503180301|503180302|503180303|503180304|503180305|503180306|503180307|503180308|503180309|503180310],503
5031901,Atlas/UI_Tech,1,technology_adv_desc_1099,tech_shine_l_9,,-1,false,"(20, 1)",5,technology_adv_name_1099,-1,[5031801|8|5031803|8],[5031801|5031803],[[5031801|8]|[5031803|8]],[20|1],[20|1],,[503190101|503190102|503190103|503190104|503190105],{503190101:1|503190102:2|503190103:3|503190104:4|503190105:5},{1:503190101|2:503190102|3:503190103|4:503190104|5:503190105},{503190101:1|503190102:2|503190103:3|503190104:4|503190105:5},[503190101|503190102|503190103|503190104|503190105],503
5031902,Atlas/UI_Tech,1,technology_adv_desc_1100,tech_shine_h_9,,-1,false,"(20, 2)",5,technology_adv_name_1100,-1,[5031801|8|5031803|8],[5031801|5031803],[[5031801|8]|[5031803|8]],[20|2],[20|2],,[503190201|503190202|503190203|503190204|503190205],{503190201:1|503190202:2|503190203:3|503190204:4|503190205:5},{1:503190201|2:503190202|3:503190203|4:503190204|5:503190205},{503190201:1|503190202:2|503190203:3|503190204:4|503190205:5},[503190201|503190202|503190203|503190204|503190205],503
5031903,Atlas/UI_Tech,1,technology_adv_desc_1101,tech_shine_n_9,,-1,false,"(20, 3)",5,technology_adv_name_1101,-1,[5031801|8|5031803|8],[5031801|5031803],[[5031801|8]|[5031803|8]],[20|3],[20|3],,[503190301|503190302|503190303|503190304|503190305],{503190301:1|503190302:2|503190303:3|503190304:4|503190305:5},{1:503190301|2:503190302|3:503190303|4:503190304|5:503190305},{503190301:1|503190302:2|503190303:3|503190304:4|503190305:5},[503190301|503190302|503190303|503190304|503190305],503
5032002,Atlas/UI_Tech,1,technology_adv_desc_1016,tech_510,,-1,false,"(21, 2)",5,technology_adv_name_1016,-1,[5031901|1|5031902|1|5031903|1],[5031901|5031902|5031903],[[5031901|1]|[5031902|1]|[5031903|1]],[21|2],[21|2],,[503200201|503200202|503200203|503200204|503200205],{503200201:1|503200202:2|503200203:3|503200204:4|503200205:5},{1:503200201|2:503200202|3:503200203|4:503200204|5:503200205},{503200201:1|503200202:2|503200203:3|503200204:4|503200205:5},[503200201|503200202|503200203|503200204|503200205],503
5032101,Atlas/UI_Tech,1,technology_adv_desc_21024,tech_2018,,-1,false,"(22, 1)",10,technology_adv_name_21024,-1,[5032002|1],[5032002],[[5032002|1]],[22|1],[22|1],,[503210101|503210102|503210103|503210104|503210105|503210106|503210107|503210108|503210109|503210110],{503210101:1|503210102:2|503210103:3|503210104:4|503210105:5|503210106:6|503210107:7|503210108:8|503210109:9|503210110:10},{1:503210101|2:503210102|3:503210103|4:503210104|5:503210105|6:503210106|7:503210107|8:503210108|9:503210109|10:503210110},{503210101:1|503210102:2|503210103:3|503210104:4|503210105:5|503210106:6|503210107:7|503210108:8|503210109:9|503210110:10},[503210101|503210102|503210103|503210104|503210105|503210106|503210107|503210108|503210109|503210110],503
5032102,Atlas/UI_Tech,1,technology_adv_desc_21026,tech_2017,,-1,false,"(22, 2)",10,technology_adv_name_21026,-1,[5032002|1],[5032002],[[5032002|1]],[22|2],[22|2],,[503210201|503210202|503210203|503210204|503210205|503210206|503210207|503210208|503210209|503210210],{503210201:1|503210202:2|503210203:3|503210204:4|503210205:5|503210206:6|503210207:7|503210208:8|503210209:9|503210210:10},{1:503210201|2:503210202|3:503210203|4:503210204|5:503210205|6:503210206|7:503210207|8:503210208|9:503210209|10:503210210},{503210201:1|503210202:2|503210203:3|503210204:4|503210205:5|503210206:6|503210207:7|503210208:8|503210209:9|503210210:10},[503210201|503210202|503210203|503210204|503210205|503210206|503210207|503210208|503210209|503210210],503
5032103,Atlas/UI_Tech,1,technology_adv_desc_21028,tech_2016,,-1,false,"(22, 3)",10,technology_adv_name_21028,-1,[5032002|1],[5032002],[[5032002|1]],[22|3],[22|3],,[503210301|503210302|503210303|503210304|503210305|503210306|503210307|503210308|503210309|503210310],{503210301:1|503210302:2|503210303:3|503210304:4|503210305:5|503210306:6|503210307:7|503210308:8|503210309:9|503210310:10},{1:503210301|2:503210302|3:503210303|4:503210304|5:503210305|6:503210306|7:503210307|8:503210308|9:503210309|10:503210310},{503210301:1|503210302:2|503210303:3|503210304:4|503210305:5|503210306:6|503210307:7|503210308:8|503210309:9|503210310:10},[503210301|503210302|503210303|503210304|503210305|503210306|503210307|503210308|503210309|503210310],503
5032201,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_shine_l_7,,-1,false,"(23, 1)",10,technology_adv_name_21030,-1,[5032101|1],[5032101],[[5032101|1]],[23|1],[23|1],,[503220101|503220102|503220103|503220104|503220105|503220106|503220107|503220108|503220109|503220110],{503220101:1|503220102:2|503220103:3|503220104:4|503220105:5|503220106:6|503220107:7|503220108:8|503220109:9|503220110:10},{1:503220101|2:503220102|3:503220103|4:503220104|5:503220105|6:503220106|7:503220107|8:503220108|9:503220109|10:503220110},{503220101:1|503220102:2|503220103:3|503220104:4|503220105:5|503220106:6|503220107:7|503220108:8|503220109:9|503220110:10},[503220101|503220102|503220103|503220104|503220105|503220106|503220107|503220108|503220109|503220110],503
5032202,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_shine_h_7,,-1,false,"(23, 2)",10,technology_adv_name_21032,-1,[5032102|1],[5032102],[[5032102|1]],[23|2],[23|2],,[503220201|503220202|503220203|503220204|503220205|503220206|503220207|503220208|503220209|503220210],{503220201:1|503220202:2|503220203:3|503220204:4|503220205:5|503220206:6|503220207:7|503220208:8|503220209:9|503220210:10},{1:503220201|2:503220202|3:503220203|4:503220204|5:503220205|6:503220206|7:503220207|8:503220208|9:503220209|10:503220210},{503220201:1|503220202:2|503220203:3|503220204:4|503220205:5|503220206:6|503220207:7|503220208:8|503220209:9|503220210:10},[503220201|503220202|503220203|503220204|503220205|503220206|503220207|503220208|503220209|503220210],503
5032203,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_shine_n_7,,-1,false,"(23, 3)",10,technology_adv_name_21034,-1,[5032103|1],[5032103],[[5032103|1]],[23|3],[23|3],,[503220301|503220302|503220303|503220304|503220305|503220306|503220307|503220308|503220309|503220310],{503220301:1|503220302:2|503220303:3|503220304:4|503220305:5|503220306:6|503220307:7|503220308:8|503220309:9|503220310:10},{1:503220301|2:503220302|3:503220303|4:503220304|5:503220305|6:503220306|7:503220307|8:503220308|9:503220309|10:503220310},{503220301:1|503220302:2|503220303:3|503220304:4|503220305:5|503220306:6|503220307:7|503220308:8|503220309:9|503220310:10},[503220301|503220302|503220303|503220304|503220305|503220306|503220307|503220308|503220309|503220310],503
5032301,Atlas/UI_Tech,1,technology_adv_desc_21035,tech_shine_l_8,,-1,false,"(24, 1)",10,technology_adv_name_21035,-1,[5032201|1],[5032201],[[5032201|1]],[24|1],[24|1],,[503230101|503230102|503230103|503230104|503230105|503230106|503230107|503230108|503230109|503230110],{503230101:1|503230102:2|503230103:3|503230104:4|503230105:5|503230106:6|503230107:7|503230108:8|503230109:9|503230110:10},{1:503230101|2:503230102|3:503230103|4:503230104|5:503230105|6:503230106|7:503230107|8:503230108|9:503230109|10:503230110},{503230101:1|503230102:2|503230103:3|503230104:4|503230105:5|503230106:6|503230107:7|503230108:8|503230109:9|503230110:10},[503230101|503230102|503230103|503230104|503230105|503230106|503230107|503230108|503230109|503230110],503
5032302,Atlas/UI_Tech,1,technology_adv_desc_21036,tech_shine_h_8,,-1,false,"(24, 2)",10,technology_adv_name_21036,-1,[5032202|1],[5032202],[[5032202|1]],[24|2],[24|2],,[503230201|503230202|503230203|503230204|503230205|503230206|503230207|503230208|503230209|503230210],{503230201:1|503230202:2|503230203:3|503230204:4|503230205:5|503230206:6|503230207:7|503230208:8|503230209:9|503230210:10},{1:503230201|2:503230202|3:503230203|4:503230204|5:503230205|6:503230206|7:503230207|8:503230208|9:503230209|10:503230210},{503230201:1|503230202:2|503230203:3|503230204:4|503230205:5|503230206:6|503230207:7|503230208:8|503230209:9|503230210:10},[503230201|503230202|503230203|503230204|503230205|503230206|503230207|503230208|503230209|503230210],503
5032303,Atlas/UI_Tech,1,technology_adv_desc_21037,tech_shine_n_8,,-1,false,"(24, 3)",10,technology_adv_name_21037,-1,[5032203|1],[5032203],[[5032203|1]],[24|3],[24|3],,[503230301|503230302|503230303|503230304|503230305|503230306|503230307|503230308|503230309|503230310],{503230301:1|503230302:2|503230303:3|503230304:4|503230305:5|503230306:6|503230307:7|503230308:8|503230309:9|503230310:10},{1:503230301|2:503230302|3:503230303|4:503230304|5:503230305|6:503230306|7:503230307|8:503230308|9:503230309|10:503230310},{503230301:1|503230302:2|503230303:3|503230304:4|503230305:5|503230306:6|503230307:7|503230308:8|503230309:9|503230310:10},[503230301|503230302|503230303|503230304|503230305|503230306|503230307|503230308|503230309|503230310],503
210101,Atlas/UI_Tech,1,technology_adv_desc_21029,tech_inf_l_atk,,-1,false,"(1, 1)",1500,technology_adv_name_21029,-1,,,,[1|1],[1|1],,,{},{},{},[],21
210102,Atlas/UI_Tech,1,technology_adv_desc_21031,tech_inf_h_atk,,-1,false,"(1, 2)",1500,technology_adv_name_21031,-1,,,,[1|2],[1|2],,,{},{},{},[],21
210103,Atlas/UI_Tech,1,technology_adv_desc_21033,tech_inf_n_atk,,-1,false,"(1, 3)",1500,technology_adv_name_21033,-1,,,,[1|3],[1|3],,,{},{},{},[],21
210104,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_inf_l_hp,,-1,false,"(2, 1)",1500,technology_adv_name_21030,-1,[210101|1],[210101],[[210101|1]],[2|1],[2|1],,,{},{},{},[],21
210105,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_inf_h_hp,,-1,false,"(2, 2)",1500,technology_adv_name_21032,-1,[210102|1],[210102],[[210102|1]],[2|2],[2|2],,,{},{},{},[],21
210106,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_inf_n_hp,,-1,false,"(2, 3)",1500,technology_adv_name_21034,-1,[210103|1],[210103],[[210103|1]],[2|3],[2|3],,,{},{},{},[],21
200101,Atlas/UI_Tech,1,technology_adv_desc_21029,tech_inf_l_atk,,-1,false,"(1, 1)",1500,technology_adv_name_21029,-1,,,,[1|1],[1|1],,,{},{},{},[],20
200102,Atlas/UI_Tech,1,technology_adv_desc_21031,tech_inf_h_atk,,-1,false,"(1, 2)",1500,technology_adv_name_21031,-1,,,,[1|2],[1|2],,,{},{},{},[],20
200103,Atlas/UI_Tech,1,technology_adv_desc_21033,tech_inf_n_atk,,-1,false,"(1, 3)",1500,technology_adv_name_21033,-1,,,,[1|3],[1|3],,,{},{},{},[],20
200104,Atlas/UI_Tech,1,technology_adv_desc_21030,tech_inf_l_hp,,-1,false,"(2, 1)",1500,technology_adv_name_21030,-1,[200101|1],[200101],[[200101|1]],[2|1],[2|1],,,{},{},{},[],20
200105,Atlas/UI_Tech,1,technology_adv_desc_21032,tech_inf_h_hp,,-1,false,"(2, 2)",1500,technology_adv_name_21032,-1,[200102|1],[200102],[[200102|1]],[2|2],[2|2],,,{},{},{},[],20
200106,Atlas/UI_Tech,1,technology_adv_desc_21034,tech_inf_n_hp,,-1,false,"(2, 3)",1500,technology_adv_name_21034,-1,[200103|1],[200103],[[200103|1]],[2|3],[2|3],,,{},{},{},[],20
5040102,Atlas/UI_Tech,-1,technology_adv_desc_5040102,tech_300,,-1,false,"(1, 2)",5,technology_adv_name_5040102,-1,,,,[1|2],[1|2],,[504010201|504010202|504010203|504010204|504010205],{504010201:1|504010202:2|504010203:3|504010204:4|504010205:5},{1:504010201|2:504010202|3:504010203|4:504010204|5:504010205},{504010201:1|504010202:2|504010203:3|504010204:4|504010205:5},[504010201|504010202|504010203|504010204|504010205],504
5040201,Atlas/UI_Tech,1,technology_adv_desc_5040201,tech_equip_atk,,-1,false,"(2, 1)",10,technology_adv_name_5040201,-1,[5040102|5],[5040102],[[5040102|5]],[2|1],[2|1],,[504020101|504020102|504020103|504020104|504020105|504020106|504020107|504020108|504020109|504020110],{504020101:1|504020102:2|504020103:3|504020104:4|504020105:5|504020106:6|504020107:7|504020108:8|504020109:9|504020110:10},{1:504020101|2:504020102|3:504020103|4:504020104|5:504020105|6:504020106|7:504020107|8:504020108|9:504020109|10:504020110},{504020101:1|504020102:2|504020103:3|504020104:4|504020105:5|504020106:6|504020107:7|504020108:8|504020109:9|504020110:10},[504020101|504020102|504020103|504020104|504020105|504020106|504020107|504020108|504020109|504020110],504
5040203,Atlas/UI_Tech,1,technology_adv_desc_5040203,tech_equip_hp,,-1,false,"(2, 3)",10,technology_adv_name_5040203,-1,[5040102|5],[5040102],[[5040102|5]],[2|3],[2|3],,[504020301|504020302|504020303|504020304|504020305|504020306|504020307|504020308|504020309|504020310],{504020301:1|504020302:2|504020303:3|504020304:4|504020305:5|504020306:6|504020307:7|504020308:8|504020309:9|504020310:10},{1:504020301|2:504020302|3:504020303|4:504020304|5:504020305|6:504020306|7:504020307|8:504020308|9:504020309|10:504020310},{504020301:1|504020302:2|504020303:3|504020304:4|504020305:5|504020306:6|504020307:7|504020308:8|504020309:9|504020310:10},[504020301|504020302|504020303|504020304|504020305|504020306|504020307|504020308|504020309|504020310],504
5040302,Atlas/UI_Tech,1,technology_adv_desc_5040302,tech_5040302,,-1,false,"(3, 2)",2,technology_adv_name_5040302,-1,[5040201|5|5040203|5],[5040201|5040203],[[5040201|5]|[5040203|5]],[3|2],[3|2],,[504030201|504030202],{504030201:1|504030202:2},{1:504030201|2:504030202},{504030201:1|504030202:2},[504030201|504030202],504
5040401,Atlas/UI_Tech,1,technology_adv_desc_5040401,tech_equip_atk,,-1,false,"(4, 1)",10,technology_adv_name_5040401,-1,[5040302|2],[5040302],[[5040302|2]],[4|1],[4|1],,[504040101|504040102|504040103|504040104|504040105|504040106|504040107|504040108|504040109|504040110],{504040101:1|504040102:2|504040103:3|504040104:4|504040105:5|504040106:6|504040107:7|504040108:8|504040109:9|504040110:10},{1:504040101|2:504040102|3:504040103|4:504040104|5:504040105|6:504040106|7:504040107|8:504040108|9:504040109|10:504040110},{504040101:1|504040102:2|504040103:3|504040104:4|504040105:5|504040106:6|504040107:7|504040108:8|504040109:9|504040110:10},[504040101|504040102|504040103|504040104|504040105|504040106|504040107|504040108|504040109|504040110],504
5040403,Atlas/UI_Tech,1,technology_adv_desc_5040403,tech_equip_hp,,-1,false,"(4, 3)",10,technology_adv_name_5040403,-1,[5040302|2],[5040302],[[5040302|2]],[4|3],[4|3],,[504040301|504040302|504040303|504040304|504040305|504040306|504040307|504040308|504040309|504040310],{504040301:1|504040302:2|504040303:3|504040304:4|504040305:5|504040306:6|504040307:7|504040308:8|504040309:9|504040310:10},{1:504040301|2:504040302|3:504040303|4:504040304|5:504040305|6:504040306|7:504040307|8:504040308|9:504040309|10:504040310},{504040301:1|504040302:2|504040303:3|504040304:4|504040305:5|504040306:6|504040307:7|504040308:8|504040309:9|504040310:10},[504040301|504040302|504040303|504040304|504040305|504040306|504040307|504040308|504040309|504040310],504
5040502,Atlas/UI_Tech,1,technology_adv_desc_5040502,tech_5040502,,-1,false,"(5, 2)",2,technology_adv_name_5040502,-1,[5040401|5|5040403|5],[5040401|5040403],[[5040401|5]|[5040403|5]],[5|2],[5|2],,[504050201|504050202],{504050201:1|504050202:2},{1:504050201|2:504050202},{504050201:1|504050202:2},[504050201|504050202],504
5040601,Atlas/UI_Tech,1,technology_adv_desc_5040601,tech_shine_l_8,,-1,false,"(6, 1)",10,technology_adv_name_5040601,-1,[5040502|2],[5040502],[[5040502|2]],[6|1],[6|1],,[504060101|504060102|504060103|504060104|504060105|504060106|504060107|504060108|504060109|504060110],{504060101:1|504060102:2|504060103:3|504060104:4|504060105:5|504060106:6|504060107:7|504060108:8|504060109:9|504060110:10},{1:504060101|2:504060102|3:504060103|4:504060104|5:504060105|6:504060106|7:504060107|8:504060108|9:504060109|10:504060110},{504060101:1|504060102:2|504060103:3|504060104:4|504060105:5|504060106:6|504060107:7|504060108:8|504060109:9|504060110:10},[504060101|504060102|504060103|504060104|504060105|504060106|504060107|504060108|504060109|504060110],504
5040602,Atlas/UI_Tech,1,technology_adv_desc_5040602,tech_shine_h_8,,-1,false,"(6, 2)",10,technology_adv_name_5040602,-1,[5040502|2],[5040502],[[5040502|2]],[6|2],[6|2],,[504060201|504060202|504060203|504060204|504060205|504060206|504060207|504060208|504060209|504060210],{504060201:1|504060202:2|504060203:3|504060204:4|504060205:5|504060206:6|504060207:7|504060208:8|504060209:9|504060210:10},{1:504060201|2:504060202|3:504060203|4:504060204|5:504060205|6:504060206|7:504060207|8:504060208|9:504060209|10:504060210},{504060201:1|504060202:2|504060203:3|504060204:4|504060205:5|504060206:6|504060207:7|504060208:8|504060209:9|504060210:10},[504060201|504060202|504060203|504060204|504060205|504060206|504060207|504060208|504060209|504060210],504
5040603,Atlas/UI_Tech,1,technology_adv_desc_5040603,tech_shine_n_8,,-1,false,"(6, 3)",10,technology_adv_name_5040603,-1,[5040502|2],[5040502],[[5040502|2]],[6|3],[6|3],,[504060301|504060302|504060303|504060304|504060305|504060306|504060307|504060308|504060309|504060310],{504060301:1|504060302:2|504060303:3|504060304:4|504060305:5|504060306:6|504060307:7|504060308:8|504060309:9|504060310:10},{1:504060301|2:504060302|3:504060303|4:504060304|5:504060305|6:504060306|7:504060307|8:504060308|9:504060309|10:504060310},{504060301:1|504060302:2|504060303:3|504060304:4|504060305:5|504060306:6|504060307:7|504060308:8|504060309:9|504060310:10},[504060301|504060302|504060303|504060304|504060305|504060306|504060307|504060308|504060309|504060310],504
5040702,Atlas/UI_Tech,1,technology_adv_desc_5040702,tech_5040702,,-1,false,"(7, 2)",2,technology_adv_name_5040702,-1,[5040601|1|5040602|1|5040603|1],[5040601|5040602|5040603],[[5040601|1]|[5040602|1]|[5040603|1]],[7|2],[7|2],,[504070201|504070202],{504070201:1|504070202:2},{1:504070201|2:504070202},{504070201:1|504070202:2},[504070201|504070202],504
