id,specialAttribute4Self,attrAllExtraIdArr,attribute_all1,attribute_all2,attribute_self1,attribute_self2,attribute_self3,attribute_team1,attribute_team2,attribute1,attribute2,attributeAllExtras,attributeAllExtrasMax,attributesAll1,attributesAll2,attributeSelfExtras,attributeSelfExtrasMax,attributesSelf,attributesTeam1,attributesTeam2,attributeTeamExtras,attributeTeamExtrasMax,attrSelfExtraIdArr,attrTeamExtraIdArr,desc,desc_parameter1,desc_parameter2,desc_parameter3,desc_parameter4,desc_parameter5,desc1,desc2,desc3,desc4,desc5,descParams,descs,extraAttribute_all1,extraAttribute_self1,extraAttribute_team1,extraAttribute1,fightforce,fightforces,icon,icon_artclass,level_desc,level_desc_parameter,maxlevel_desc,maxlv,name,para,skill,skills,special_desc,specialAttribute_self1,specialAttribute_team1,specialAttribute_team2,specialTroopAttribute_team1,type
7002601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002601_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002601_1||||],,,,,,[],3010,Atlas/UI_Skill,,,,1,hero_skill_name_7002601,-1,[70026101],[70026101],,,,,,-1
7002602,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002602_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002602_1||||],,,,,,[],3011,Atlas/UI_Skill,,,,1,hero_skill_name_7002602,-1,[70026201],[70026201],,,,,,-1
7002603,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002603_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002603_1||||],,,,,,[],3012,Atlas/UI_Skill,,,,1,hero_skill_name_7002603,-1,[70026301],[70026301],,,,,,-1
7002604,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70026103],[70026103],,,,,,-1
7002605,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70026303],[70026303],,,,,,-1
7002611,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002601_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002601_1||||],,,,,,[],3010,Atlas/UI_Skill,,,,1,hero_skill_name_7002601,-1,[70026102],[70026102],,,,,,-1
7002612,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002602_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002602_1||||],,,,,,[],3011,Atlas/UI_Skill,,,,1,hero_skill_name_7002602,-1,[70026202],[70026202],,,,,,-1
7002613,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002603_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002603_1||||],,,,,,[],3012,Atlas/UI_Skill,,,,1,hero_skill_name_7002603,-1,[70026302],[70026302],,,,,,-1
7102201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002601_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002601_1||||],,,,,,[],3010,Atlas/UI_Skill,,,,1,hero_skill_name_7002601,-1,[71022101],[71022101],,,,,,-1
7102202,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002602_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002602_1||||],,,,,,[],3011,Atlas/UI_Skill,,,,1,hero_skill_name_7002602,-1,[71022201],[71022201],,,,,,-1
7102203,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002603_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002603_1||||],,,,,,[],3012,Atlas/UI_Skill,,,,1,hero_skill_name_7002603,-1,[71022301],[71022301],,,,,,-1
7002801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028101],[70028101],,,,,,-1
7002802,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028201],[70028201],,,,,,-1
7002803,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028301],[70028301],,,,,,-1
7002811,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028102],[70028102],,,,,,-1
7002812,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028202],[70028202],,,,,,-1
7002813,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70028302],[70028302],,,,,,-1
7002901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002901_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002901_1||||],,,,,,[],3001,Atlas/UI_Skill,,,,1,hero_skill_name_7002901,-1,[70029101],[70029101],,,,,,-1
7002902,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[6],,,,,hero_skill_desc_7002902_1,,,,,[[6]|[]|[]|[]|[]],[hero_skill_desc_7002902_1||||],,,,,,[],3002,Atlas/UI_Skill,,,,1,hero_skill_name_7002902,-1,[70029201],[70029201],,,,,,-1
7002903,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002903_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002903_1||||],,,,,,[],3004,Atlas/UI_Skill,,,,1,hero_skill_name_7002903,-1,[70029301],[70029301],,,,,,-1
7002911,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002901_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002901_1||||],,,,,,[],3001,Atlas/UI_Skill,,,,1,hero_skill_name_7002901,-1,[70029102],[70029102],,,,,,-1
7002912,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[6],,,,,hero_skill_desc_7002902_1,,,,,[[6]|[]|[]|[]|[]],[hero_skill_desc_7002902_1||||],,,,,,[],3002,Atlas/UI_Skill,,,,1,hero_skill_name_7002902,-1,[70029202],[70029202],,,,,,-1
7002913,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002903_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002903_1||||],,,,,,[],3004,Atlas/UI_Skill,,,,1,hero_skill_name_7002903,-1,[70029302],[70029302],,,,,,-1
7102101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],,,,,hero_skill_desc_7002901_1,,,,,[[100]|[]|[]|[]|[]],[hero_skill_desc_7002901_1||||],,,,,,[],3001,Atlas/UI_Skill,,,,1,hero_skill_name_7002901,-1,[71021101],[71021101],,,,,,-1
7102103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[200],,,,,hero_skill_desc_7002903_1,,,,,[[200]|[]|[]|[]|[]],[hero_skill_desc_7002903_1||||],,,,,,[],3004,Atlas/UI_Skill,,,,1,hero_skill_name_7002903,-1,[71021301],[71021301],,,,,,-1
7003701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70037101],[70037101],,,,,,-1
7003702,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70037201],[70037201],,,,,,-1
7003703,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70037301],[70037301],,,,,,-1
7003704,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70037401],[70037401],,,,,,-1
7003601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[70036101],[70036101],,,,,,-1
7101101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71011101],[71011101],,,,,,-1
7101102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71011201],[71011201],,,,,,-1
7101103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71011301],[71011301],,,,,,-1
7101201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71012101],[71012101],,,,,,-1
7101202,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71012201],[71012201],,,,,,-1
7101301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71013101],[71013101],,,,,,-1
7101302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71013201],[71013201],,,,,,-1
7101401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71014101],[71014101],,,,,,-1
7101501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71015101],[71015101],,,,,,-1
7101502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71015201],[71015201],,,,,,-1
7101601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71016101],[71016101],,,,,,-1
7101802,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71018201|60000001],[71018201|60000001],,,,,,-1
7101901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71019101],[71019101],,,,,,-1
7101902,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71019201],[71019201],,,,,,-1
7102001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71020101],[71020101],,,,,,-1
7104101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041101],[71041101],,,,,,-1
7104102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041201],[71041201],,,,,,-1
7104103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041301],[71041301],,,,,,-1
7104104,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041401],[71041401],,,,,,-1
7104112,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041202],[71041202],,,,,,-1
7104114,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71041402],[71041402],,,,,,-1
7104301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71043101],[71043101],,,,,,-1
7104302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71043201],[71043201],,,,,,-1
7104303,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[71043301],[71043301],,,,,,-1
8800201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88002101],[88002101],,,,,,-1
8800401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88004101],[88004101],,,,,,-1
8800601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88006101],[88006101],,,,,,-1
8800701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88007101],[88007101],,,,,,-1
8800901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88009101],[88009101],,,,,,-1
8801101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88011101],[88011101],,,,,,-1
8801102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88011202],[88011202],,,,,,-1
8801301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88013101],[88013101],,,,,,-1
8801601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88016101],[88016101],,,,,,-1
8801801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88018101],[88018101],,,,,,-1
8802001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88020101],[88020101],,,,,,-1
8802301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88023101],[88023101],,,,,,-1
8802501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88025101],[88025101],,,,,,-1
8802701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88027101],[88027101],,,,,,-1
8802801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88028101],[88028101],,,,,,-1
8803301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88033101],[88033101],,,,,,-1
8803302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88033201],[88033201],,,,,,-1
8803401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88034101],[88034101],,,,,,-1
8803402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88034201],[88034201],,,,,,-1
8803501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88035101],[88035101],,,,,,-1
8803502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88035201],[88035201],,,,,,-1
8803601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88036101],[88036101],,,,,,-1
8803701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88037101],[88037101],,,,,,-1
8803702,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88037201],[88037201],,,,,,-1
8803703,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88037301],[88037301],,,,,,-1
8804801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88048101],[88048101],,,,,,-1
8805001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88050101],[88050101],,,,,,-1
8805201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88052101],[88052101],,,,,,-1
8805401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88054101],[88054101],,,,,,-1
8805601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88056101],[88056101],,,,,,-1
8805801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88058101],[88058101],,,,,,-1
8806101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88061101],[88061101],,,,,,-1
8806401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88064101],[88064101],,,,,,-1
8806701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88067101],[88067101],,,,,,-1
8807101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[88071101],[88071101],,,,,,-1
13000101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|5|4|20],[2|40],[1],[20],,hero_skill_desc_23001002,hero_skill_desc_level_130001_1,hero_skill_desc_level_130001_2,hero_skill_desc_level_130001_3,,[[2|5|4|20]|[2|40]|[1]|[20]|[]],[hero_skill_desc_23001002|hero_skill_desc_level_130001_1|hero_skill_desc_level_130001_2|hero_skill_desc_level_130001_3|],,,,,,[],icon_Artifactskill_001,Atlas/UI_Skill,skill_enhance_01,4.5|0.5,skill_enhance_03,4,hero_skill_name_23001001,-1,,[],[0|2|0|0],,,,,1
13000201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100|100|200|6|30],[2|30],[3],[15],,hero_skill_desc_23002002,hero_skill_desc_level_130002_1,hero_skill_desc_level_130002_4,hero_skill_desc_level_130002_3,,[[100|100|200|6|30]|[2|30]|[3]|[15]|[]],[hero_skill_desc_23002002|hero_skill_desc_level_130002_1|hero_skill_desc_level_130002_4|hero_skill_desc_level_130002_3|],,,,,,[],icon_Artifactskill_002,Atlas/UI_Skill,skill_enhance_01,65|35,skill_enhance_03,4,hero_skill_name_23002001,-1,,[],[0|2|0|0|0],,,,,1
13000301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[50|100|200|6|30],[100],[3],[100],,hero_skill_desc_23003002,hero_skill_desc_level_130003_1,hero_skill_desc_level_130002_2,hero_skill_desc_level_130003_1,,[[50|100|200|6|30]|[100]|[3]|[100]|[]],[hero_skill_desc_23003002|hero_skill_desc_level_130003_1|hero_skill_desc_level_130002_2|hero_skill_desc_level_130003_1|],,,,,,[],icon_Artifactskill_003,Atlas/UI_Skill,skill_enhance_01,75|25,skill_enhance_03,4,hero_skill_name_23003001,-1,,[],[0|2|0|0|0],,,,,1
14000101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[540|15],[2|15],[1],[15],[1],hero_skill_desc_24001002,hero_skill_desc_level_140001_1,hero_skill_desc_level_140001_2,hero_skill_desc_level_140001_3,hero_skill_desc_level_140001_2,[[540|15]|[2|15]|[1]|[15]|[1]],[hero_skill_desc_24001002|hero_skill_desc_level_140001_1|hero_skill_desc_level_140001_2|hero_skill_desc_level_140001_3|hero_skill_desc_level_140001_2],,,,,,[],icon_Artifactskill_004,Atlas/UI_Skill,skill_enhance_01,382.5|157.5,skill_enhance_03,5,hero_skill_name_24001001,-1,,[],[2|0],,,,,1
14000201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|360|20],[2|10],[5],[2],[5],hero_skill_desc_24002002,hero_skill_desc_level_140002_1,hero_skill_desc_level_140002_2,hero_skill_desc_level_140002_3,hero_skill_desc_level_140002_2,[[3|360|20]|[2|10]|[5]|[2]|[5]],[hero_skill_desc_24002002|hero_skill_desc_level_140002_1|hero_skill_desc_level_140002_2|hero_skill_desc_level_140002_3|hero_skill_desc_level_140002_2],,,,,,[],icon_Artifactskill_005,Atlas/UI_Skill,skill_enhance_01,255|105,skill_enhance_03,5,hero_skill_name_24002001,-1,,[],[0|2|0],,,,,1
14000301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|1|1|20],[2|10],[1],[10],[1],hero_skill_desc_24003002,hero_skill_desc_level_140003_1,hero_skill_desc_level_130001_2,hero_skill_desc_level_140003_2,hero_skill_desc_level_130001_2,[[2|1|1|20]|[2|10]|[1]|[10]|[1]],[hero_skill_desc_24003002|hero_skill_desc_level_140003_1|hero_skill_desc_level_130001_2|hero_skill_desc_level_140003_2|hero_skill_desc_level_130001_2],,,,,,[],icon_Artifactskill_006,Atlas/UI_Skill,skill_enhance_02,20.5|-0.5,skill_enhance_04,5,hero_skill_name_24003001,-1,,[],[0|0|0|2],,,,,1
14000401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|10|20],[5],[5],[5],[5],hero_skill_desc_24004002,hero_skill_desc_level_140004_1,hero_skill_desc_attr_1,hero_skill_desc_level_140004_2,hero_skill_desc_attr_1,[[2|10|20]|[5]|[5]|[5]|[5]],[hero_skill_desc_24004002|hero_skill_desc_level_140004_1|hero_skill_desc_attr_1|hero_skill_desc_level_140004_2|hero_skill_desc_attr_1],,,,,,[],icon_Artifactskill_007,Atlas/UI_Skill,skill_enhance_02,1.6|0.4,skill_enhance_04,5,hero_skill_name_24004001,-1,,[],[2|0|0],,,,,1
14000501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|180|20],[2|10],[5],[2],[5],hero_skill_desc_24005002,hero_skill_desc_level_140005_1,hero_skill_desc_attr_7,hero_skill_desc_level_140005_2,hero_skill_desc_attr_7,[[2|180|20]|[2|10]|[5]|[2]|[5]],[hero_skill_desc_24005002|hero_skill_desc_level_140005_1|hero_skill_desc_attr_7|hero_skill_desc_level_140005_2|hero_skill_desc_attr_7],,,,,,[],icon_Artifactskill_008,Atlas/UI_Skill,skill_enhance_01,127.5|52.5,skill_enhance_03,5,hero_skill_name_24005001,-1,,[],[0|2|0],,,,,1
14000601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100|100|200|4|20],[200],[100],,[25],hero_skill_desc_24006002,hero_skill_desc_level_140006_1,hero_skill_desc_level_140006_2,hero_skill_desc_level_140006_3,hero_skill_desc_level_140006_4,[[100|100|200|4|20]|[200]|[100]|[]|[25]],[hero_skill_desc_24006002|hero_skill_desc_level_140006_1|hero_skill_desc_level_140006_2|hero_skill_desc_level_140006_3|hero_skill_desc_level_140006_4],,,,,,[],icon_Artifactskill_009,Atlas/UI_Skill,skill_enhance_01,65|35,skill_enhance_03,5,hero_skill_name_24006001,-1,,[],[0|2|0|0|0],,,,,1
14000701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[1|10|3|20],[1.5],[1],[1.5],[1],hero_skill_desc_24007002,hero_skill_desc_level_130002_2,hero_skill_desc_level_130001_2,hero_skill_desc_level_130002_2,hero_skill_desc_level_130001_2,[[1|10|3|20]|[1.5]|[1]|[1.5]|[1]],[hero_skill_desc_24007002|hero_skill_desc_level_130002_2|hero_skill_desc_level_130001_2|hero_skill_desc_level_130002_2|hero_skill_desc_level_130001_2],,,,,,[],icon_Artifactskill_010,Atlas/UI_Skill,skill_enhance_01,9|1,skill_enhance_03,5,hero_skill_name_24007001,-1,,[],[0|2|0|0],,,,,1
15000001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,ui_artifact_suit_01,,,,,[[]|[]|[]|[]|[]],[ui_artifact_suit_01||||],,,,,,[],icon_Artifactskill_049,Atlas/UI_Skill,,,,1,ui_artifact_suit_name_01,-1,,[],,,,,,1
15000002,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,ui_artifact_suit_02,,,,,[[]|[]|[]|[]|[]],[ui_artifact_suit_02||||],,,,,,[],icon_Artifactskill_051,Atlas/UI_Skill,,,,1,ui_artifact_suit_name_02,-1,,[],,,,,,1
15000003,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,ui_artifact_suit_03,,,,,[[]|[]|[]|[]|[]],[ui_artifact_suit_03||||],,,,,,[],icon_Artifactskill_050,Atlas/UI_Skill,,,,1,ui_artifact_suit_name_03,-1,,[],,,,,,1
