id,isNormalAtk,adjustAttr,AdjustAttrs,adjustExtraBullet,AdjustExtraBulletParameters,adjustFinalEffect,AdjustParameters,adjustType,adjustTypearameter,atker_buffs,atkerBuffsList,before_buffs,buffList,buffs,bullet_replace,bullet_reply,bulletTraceID,damageNumType,decFilter,decLimit,decOnCreation,decParamList,decParams,decSide,decTime,decTragetLimit,decType,delayTime,dmg_atk_type,dmg_enhance,dmgFilter,effectAudio,effectFX,effectFX_new,effectFXTime,effetFXBindPos,gatherDmg,haveAdjustFinalEffect,heal_enhance,hpPercentDmg,hpPercentDmg_enhance,hpPercentHeal,hpPercentHeal_enhance,IsFollowtarget,judgeFX,judgeFX_time,launch_offset,LaunchOffset,lifeTime,mark,markDic,offsetAngle,phone_shake,rounds,size_change,skillDamageType,special_bullet,specialBullet,speed,TargetFilteringParams,TargetFilteringRules,update_at_once,upgradeDataDic
10032232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003224],[1003224],[],,10032202,-1,-1,0,-1,[200],[200],-1,1200,-1,2,1233,-1,600,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1100,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10032233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003274],[1003274],[],,-1,-1,-1,0,-1,[],,-1,1000,-1,5,0,-1,0,1,,,,-1,-1,-1,false,650,,,,,-1,,-1,,[0|0],1900,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
10032234,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003274|1003275],[1003274|1003275],[],,-1,-1,-1,0,-1,[],,-1,1000,-1,5,0,-1,0,1,,,,-1,-1,-1,false,650,,,,,-1,,-1,,[0|0],1900,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
10032235,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003276],[1003276],[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003314|1003315],[1003314|1003315],[],,-1,-1,-1,0,-1,[500],[500],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10033232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,4,-1,3,-1,[400],[400],-1,800,3,2,0,-1,375,1,attack,Effect/Battle/CommonEffect/Fx_Fire_Hit_01,[105],500,0,-1,false,0,,,,,-1,,-1,,[0|0],2100,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10034231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003444],[1003444],[],,10034201,-1,-1,0,-1,[500],[500],1,1000,-1,2,0,-1,0,1,,Effect/Battle/CommonEffect/Fx_ZhiLiaoMingZhong_01_small,[201],1000,1,-1,false,350,,,,,-1,,-1,,[0|0],5900,[3],{3:0},0,-1,-1,,3,,[],1,[],,-1,
10035231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003544],[1003544],[],,-1,4,-1,0,-1,[300],[300],-1,0,-1,2,750,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10037231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003714],[1003714],[],,-1,4,-1,0,-1,[300],[300],-1,1000,-1,2,0,-1,500,1,attack,Effect/Battle/E_YJ_skill1_hit,[13702],500,0,-1,false,0,,,,,-1,,-1,,[0|0],2100,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10038231,false,,[],,[],,SafeArray`1[System.Int32],-1,,[1003844],[1003844],,[1003811],[1003811],[],,10038201,4,-1,0,-1,[300],[300],-1,1400,-1,2,0,-1,300,1,attack,Effect/Battle/WilderHunter_skill2_hit,[12301],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10038631,false,,[],,[],,SafeArray`1[System.Int32],-1,,[1003844],[1003844],,[1003811|1003874],[1003811|1003874],[],,10038601,4,-1,0,-1,[300],[300],-1,1400,-1,2,0,-1,300,1,attack,Effect/Battle/WilderHunter_skill2_hit,[12301],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10038632,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003870],[1003870],[],,-1,-1,-1,0,-1,[1000],[1000],-1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10039231,false,,[],,[],,SafeArray`1[System.Int32],-1,,[1003915],[1003915],,[1003914],[1003914],[],,-1,4,-1,0,-1,[250],[250],-1,1400,-1,2,0,-1,0,1,attack,Effect/Battle/WilderHunter_skill2_hit,[12301],500,0,-1,false,0,[10000|0|4|2400|1|3|100000],[0|0|0|40|0|0|0],,,-1,,-1,,[0|0],1300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],1,[],,-1,
10039631,false,,[],,[],,SafeArray`1[System.Int32],-1,,[1003915],[1003915],,[1003914],[1003914],[],,-1,4,-1,0,-1,[275],[275],-1,1400,-1,2,0,-1,0,1,attack,Effect/Battle/WilderHunter_skill2_hit,[12301],500,0,-1,false,0,[10000|0|4|2400|1|3|100000],[0|0|0|40|0|0|0],,,-1,,-1,,[0|0],1300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],1,[],,-1,
10039632,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1003916],[1003916],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004064],[1004064],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10040232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004030],[1004030],[],,10040201,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,550,1,attack,Effect/Battle/E_FXZ_skill1_hit,[14002],500,0,-1,false,0,,,,,-1,,-1,[0|150],[0|150],-1,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},0,-1,-1,,1,,[],1600,[],,-1,
10040233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004030],[1004030],[],,10040201,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,550,1,attack,Effect/Battle/E_FXZ_skill1_hit,[14002],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},0,-1,-1,,1,,[],1600,[],,-1,
10041231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004112],[1004112],[],,10041201,4,-1,0,-1,[50],[50],-1,500,-1,2,2000,-1,450,1,attack,Effect/Battle/E_FXZ_skill1_hit,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],2900,[1|101|10041|10050|10051],{1:0|101:1|10041:2|10050:3|10051:4},0,-1,-1,[200|2500],1,,[],-1,[],,-1,
10041232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004111],[1004111],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10042231,false,[15|10000],[[15|10000]],,[],,SafeArray`1[System.Int32],1,,,[],,[1004215],[1004215],[],,-1,4,-1,0,-1,[200|180],[200|180],-1,1000,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[10000|0|4|700|1],[0|0|0|20|0],,,-1,,-1,,[0|0],2900,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],1,[],,-1,
10042232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004214],[1004214],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004314],[1004314],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004317],[1004317],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10043233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004319],[1004319],[],,10043203,4,-1,0,-1,[150],[150],-1,1100,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
10044231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004424|1004429],[1004424|1004429],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[2|106],{2:0|106:1},0,-1,-1,,2,,[],1,[],,-1,
10044232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004420],[1004420],[],,10044201,3,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,850,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[14401],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101|10044|10050|10051],{1:0|101:1|10044:2|10050:3|10051:4},0,-1,-1,,1,,[],900,[],,-1,
10044233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004428|1004429],[1004428|1004429],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[2|106],{2:0|106:1},0,-1,-1,,2,,[],1,[],,-1,
10045231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004525|1004524],[1004525|1004524],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
10046231,false,[71|30000],[[71|30000]],,[],,SafeArray`1[System.Int32],10,,,[],,[1004614],[1004614],[],,-1,-1,-1,1,-1,[450],[450],-1,200,1,2,0,-1,800,1,attack,,[14601],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[1|1004602|10046|10050|10051],{1:0|1004602:1|10046:2|10050:3|10051:4},0,-1,-1,,1,,[],-1,[1],[1],-1,
10046232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004602],[1004602],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10047231,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,1,-1,[300|180],[300|180],-1,200,8,4,0,-1,600,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[0|10047|10050|10051],{0:0|10047:1|10050:2|10051:3},0,-1,-1,,0,,[],1,[],,-1,
10047232,true,[71|5000|72|3000],[[71|5000]|[72|3000]],,[],,SafeArray`1[System.Int32],1,[1],,[],,[],,[],,-1,-1,-1,1,-1,[200|600],[200|600],-1,200,8,3,0,-1,600,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[0|10047|10050|10051],{0:0|10047:1|10050:2|10051:3},0,-1,-1,,0,,[],1,[],,-1,
10047233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004714],[1004714],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10048231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004814],[1004814],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10048232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004810],[1004810],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10048233,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004818],[1004818],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10049231,false,[15|5000],[[15|5000]],,[],,SafeArray`1[System.Int32],1,,,[],,[1004911],[1004911],[],,10049201,-1,-1,1,-1,[50],[50],-1,0,1,2,0,-1,800,1,attack,,[14901],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},0,-1,-1,,1,,[],1000,[2],[2],-1,
10049232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1004912|1004913],[1004912|1004913],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10050231,false,[15|5000],[[15|5000]],,[],,SafeArray`1[System.Int32],1,,,[],,[1005014|1005015],[1005014|1005015],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10050232,false,[15|5000],[[15|5000]],,[],,SafeArray`1[System.Int32],1,,,[],,[],,[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,[201],-1,-1,-1,false,0,,,[1000|0|4|1000|1],,-1,,-1,,[0|0],-1,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
10051231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005114],[1005114],[],,10051202,-1,-1,0,-1,[375],[375],1,500,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],7900,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10051232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005115],[1005115],[],,-1,-1,-1,0,-1,[375],[375],-1,500,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],7900,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10052231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005214],[1005214],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,[15203],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10052232,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005216],[1005216],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10053231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005314],[1005314],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10054231,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1005414|1005415],[1005414|1005415],[],,10054201,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],600,[],,-1,
10008331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1000816],[1000816],[],,10008301,3,-1,0,-1,[400],[400],1,500,-1,2,0,-1,0,1,,Effect/Battle/CommonEffect/Fx_ZhiLiaoMingZhong_01,[202],1000,1,-1,false,476,,,,,-1,,-1,,[0|0],2400,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
10012331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001204],[1001204],[],,10012301,4,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,1000,1,attack,Effect/Battle/CommonEffect/Fx_Fire_Hit_01,[105],500,0,-1,false,0,,,,,-1,,-1,,[0|0],800,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},-30,-1,-1,,1,,[],1300,[],,-1,
10012332,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001204],[1001204],[],,10012301,4,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,1000,1,attack,Effect/Battle/CommonEffect/Fx_Fire_Hit_01,[105],500,0,-1,false,0,,,,,-1,,-1,,[0|0],800,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},0,-1,-1,,1,,[],1300,[],,-1,
10012333,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001204],[1001204],[],,10012301,4,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,1000,1,attack,Effect/Battle/CommonEffect/Fx_Fire_Hit_01,[105],500,0,-1,false,0,,,,,-1,,-1,,[0|0],800,[1|101|10050|10051],{1:0|101:1|10050:2|10051:3},30,-1,-1,,1,,[],1300,[],,-1,
10017331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001724|1001726],[1001724|1001726],[],,-1,3,-1,1,-1,[350],[350],-1,2100,5,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],2000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10017631,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001724|1001725|1001726],[1001724|1001725|1001726],[],,-1,3,-1,1,-1,[500],[500],-1,2100,5,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],2000,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[2],[2],-1,
10018331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001814|1001815],[1001814|1001815],[],,-1,3,-1,0,-1,[400],[400],-1,0,-1,2,200,-1,750,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10019331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1001914],[1001914],[],,-1,3,-1,0,-1,[500],[500],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10020331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002004|1002005|1002007],[1002004|1002005|1002007],[],,-1,3,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10020332,false,[15|2000],[[15|2000]],,[],,SafeArray`1[System.Int32],1,,,[],,[],,[],,-1,3,-1,0,-1,[200],[200],-1,500,-1,2,0,-1,250,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,1,,-1,,[0|0],6000,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10020333,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,3,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10021331,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,3,-1,0,-1,[],,-1,233,-1,1,0,-1,250,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10021332,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002134],[1002134],[],,-1,3,-1,0,-1,[],,-1,0,-1,1,400,-1,550,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10021631,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,3,-1,0,-1,[],,-1,233,-1,1,0,-1,250,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],300,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10021632,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002134],[1002134],[],,-1,3,-1,0,-1,[],,-1,0,-1,1,400,-1,550,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10021633,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,10021601,5,-1,0,-1,[200],[200],-1,1500,-1,2,430,-1,1,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],3000,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10022331,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,0,-1,525,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022332,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,300,-1,525,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022333,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,700,-1,1050,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022631,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002264],[1002264],[],,-1,-1,-1,1,-1,[],,-1,0,1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10022632,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002274],[1002274],[],,-1,-1,-1,1,-1,[],,-1,0,1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],50,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10022633,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002284],[1002284],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
10022731,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,0,-1,525,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022732,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,300,-1,525,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022733,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,700,-1,1050,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[0|10050|10051],{0:0|10050:1|10051:2},0,-1,-1,,0,,[],-1,[],,-1,
10022734,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002224],[1002224],[],,-1,3,-1,1,-1,[50],[50],-1,0,1,2,800,-1,1,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],-1,[1|10050|10051],{1:0|10050:1|10051:2},0,-1,-1,,1,,[],-1,[],,-1,
10022831,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[1002294],[1002294],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
