id,act,actionType_1,actionType_2,actionType_3,actionType_4,actionTypeIndex,actParams_1,actParams_2,actParams_3,actParams_4,addConditions,avatar,cantDispel,damageNumType,desc,dispel_type,enhance_actParams_1,enhance_actParams_2,enhance_actParams_3,enhance_actParams_4,fx,fx_line,fx_news,icon,ignore_blackscreen,level_enhance,mat,maxLevel,name,overwrite,releaseProbability_enhance,ShowWord,special_hit_effect,type,TypeList,TypePos,updateTime,upgradeDataDic,viewValueList,viewValues
2501381,,1,53,48,-1,{1:0|53:1|48:2},0|3|20250,850,17|1500,,,-1,-1,-1,,[1],,,,,,,[2501301],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501382,,1,53,48,-1,{1:0|53:1|48:2},0|3|21000,800,17|1500,,,-1,-1,-1,,[1],,,,,,,[2501301],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501383,,1,53,48,-1,{1:0|53:1|48:2},0|3|21750,750,17|1500,,,-1,-1,-1,,[1],,,,,,,[2501301],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501384,,1,53,48,-1,{1:0|53:1|48:2},0|3|22500,700,"17|2500,6|3000,71|1500",,,-1,-1,-1,,[1],,,,,,,[2501301],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501401,,53,-1,-1,-1,{53:0},2200,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501402,,53,-1,-1,-1,{53:0},2150,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501403,,53,-1,-1,-1,{53:0},2100,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501404,,53,54,-1,-1,{53:0|54:1},2050,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501405,,53,54,-1,-1,{53:0|54:1},2000,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501406,,53,54,-1,-1,{53:0|54:1},1950,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501407,,53,54,-1,-1,{53:0|54:1},1900,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501408,,53,54,-1,-1,{53:0|54:1},1850,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501409,,53,54,-1,-1,{53:0|54:1},1800,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501410,,53,54,-1,-1,{53:0|54:1},1750,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501411,,53,54,-1,-1,{53:0|54:1},1700,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501412,,53,54,-1,-1,{53:0|54:1},1650,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501413,,53,54,-1,-1,{53:0|54:1},1600,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501414,,53,54,-1,-1,{53:0|54:1},1550,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501415,,53,54,-1,-1,{53:0|54:1},1500,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501416,,53,54,-1,-1,{53:0|54:1},1450,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501417,,53,54,-1,-1,{53:0|54:1},1400,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501418,,53,54,-1,-1,{53:0|54:1},1350,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501419,,53,54,-1,-1,{53:0|54:1},1300,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501420,,53,54,-1,-1,{53:0|54:1},1250,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501421,,53,54,48,-1,{53:0|54:1|48:2},1200,6001|2500,80|2500,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501422,,53,-1,-1,-1,{53:0},1700,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501423,,53,-1,-1,-1,{53:0},1650,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501424,,53,-1,-1,-1,{53:0},1600,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501425,,53,54,-1,-1,{53:0|54:1},1550,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501426,,53,54,-1,-1,{53:0|54:1},1500,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501427,,53,54,-1,-1,{53:0|54:1},1450,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501428,,53,54,-1,-1,{53:0|54:1},1400,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501429,,53,54,-1,-1,{53:0|54:1},1350,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501430,,53,54,-1,-1,{53:0|54:1},1300,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501431,,53,54,-1,-1,{53:0|54:1},1250,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501432,,53,54,-1,-1,{53:0|54:1},1200,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501433,,53,54,-1,-1,{53:0|54:1},1150,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501434,,53,54,-1,-1,{53:0|54:1},1100,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501435,,53,54,-1,-1,{53:0|54:1},1050,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501436,,53,54,-1,-1,{53:0|54:1},1000,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501437,,53,54,-1,-1,{53:0|54:1},950,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501438,,53,54,-1,-1,{53:0|54:1},900,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501439,,53,54,-1,-1,{53:0|54:1},850,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501440,,53,54,-1,-1,{53:0|54:1},800,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501441,,53,54,-1,-1,{53:0|54:1},750,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501442,,53,54,48,-1,{53:0|54:1|48:2},700,6001|2500,80|2500,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501443,,53,-1,-1,-1,{53:0},2200,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501444,,53,-1,-1,-1,{53:0},2150,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501445,,53,-1,-1,-1,{53:0},2100,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501446,,53,54,-1,-1,{53:0|54:1},2050,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501447,,53,54,-1,-1,{53:0|54:1},2000,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501448,,53,54,-1,-1,{53:0|54:1},1950,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501449,,53,54,-1,-1,{53:0|54:1},1900,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501450,,53,54,-1,-1,{53:0|54:1},1850,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501451,,53,54,-1,-1,{53:0|54:1},1800,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501452,,53,54,-1,-1,{53:0|54:1},1750,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501453,,53,54,-1,-1,{53:0|54:1},1700,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501454,,53,54,-1,-1,{53:0|54:1},1650,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501455,,53,54,-1,-1,{53:0|54:1},1600,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501456,,53,54,-1,-1,{53:0|54:1},1550,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501457,,53,54,-1,-1,{53:0|54:1},1500,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501458,,53,54,-1,-1,{53:0|54:1},1450,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501459,,53,54,-1,-1,{53:0|54:1},1400,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501460,,53,54,-1,-1,{53:0|54:1},1350,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501461,,53,54,-1,-1,{53:0|54:1},1300,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501462,,53,54,-1,-1,{53:0|54:1},1250,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501463,,53,54,48,-1,{53:0|54:1|48:2},1200,6001|2500,80|2500,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501464,,53,-1,-1,-1,{53:0},1700,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501465,,53,-1,-1,-1,{53:0},1650,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501466,,53,-1,-1,-1,{53:0},1600,,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501467,,53,54,-1,-1,{53:0|54:1},1550,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501468,,53,54,-1,-1,{53:0|54:1},1500,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501469,,53,54,-1,-1,{53:0|54:1},1450,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501470,,53,54,-1,-1,{53:0|54:1},1400,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501471,,53,54,-1,-1,{53:0|54:1},1350,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501472,,53,54,-1,-1,{53:0|54:1},1300,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501473,,53,54,-1,-1,{53:0|54:1},1250,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501474,,53,54,-1,-1,{53:0|54:1},1200,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501475,,53,54,-1,-1,{53:0|54:1},1150,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501476,,53,54,-1,-1,{53:0|54:1},1100,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501477,,53,54,-1,-1,{53:0|54:1},1050,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501478,,53,54,-1,-1,{53:0|54:1},1000,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501479,,53,54,-1,-1,{53:0|54:1},950,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501480,,53,54,-1,-1,{53:0|54:1},900,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501481,,53,54,-1,-1,{53:0|54:1},850,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501482,,53,54,-1,-1,{53:0|54:1},800,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501483,,53,54,-1,-1,{53:0|54:1},750,6001|1500,,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
2501484,,53,54,48,-1,{53:0|54:1|48:2},700,6001|2500,80|2500,,,-1,-1,-1,,[1],,,,,,,[2501401],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},500,{1:BuffUpgradeData},[],
25014101,,9,-1,-1,-1,{9:0},1|1|4|3000|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014102,,9,-1,-1,-1,{9:0},1|1|4|3300|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014103,,9,-1,-1,-1,{9:0},1|1|4|3600|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014104,,9,-1,-1,-1,{9:0},1|1|4|3900|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014105,,9,-1,-1,-1,{9:0},1|1|4|4200|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014106,,9,-1,-1,-1,{9:0},1|1|4|4500|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014107,,9,-1,-1,-1,{9:0},1|1|4|4800|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014108,,9,-1,-1,-1,{9:0},1|1|4|5100|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014109,,9,-1,-1,-1,{9:0},1|1|4|5400|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014110,,9,-1,-1,-1,{9:0},1|1|4|5700|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014111,,9,-1,-1,-1,{9:0},1|1|4|6000|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014112,,9,-1,-1,-1,{9:0},1|1|4|6300|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014113,,9,-1,-1,-1,{9:0},1|1|4|6600|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014114,,9,-1,-1,-1,{9:0},1|1|4|6900|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014115,,9,-1,-1,-1,{9:0},1|1|4|7200|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014116,,9,-1,-1,-1,{9:0},1|1|4|7500|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014117,,9,-1,-1,-1,{9:0},1|1|4|7800|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014118,,9,-1,-1,-1,{9:0},1|1|4|8100|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014119,,9,-1,-1,-1,{9:0},1|1|4|8400|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014120,,9,-1,-1,-1,{9:0},1|1|4|8700|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
25014121,,9,-1,-1,-1,{9:0},1|1|4|9000|5000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
2501501,,48,-1,-1,-1,{48:0},"26|1500,17|1500",,,,,-1,-1,-1,,,"0|100,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501502,,48,-1,-1,-1,{48:0},"26|1500,17|1500,21|1000",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501503,,48,-1,-1,-1,{48:0},"26|1500,17|1500,21|1000",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501504,,48,-1,-1,-1,{48:0},"26|1500,17|1500,21|2000",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501505,,48,-1,-1,-1,{48:0},"26|1500,17|1500,21|2000",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501506,,48,-1,-1,-1,{48:0},"26|1500,17|2500,21|2000",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501507,,48,-1,-1,-1,{48:0},"26|1500,17|2500,21|3500",,,,,-1,-1,-1,,,"0|100,0|0,0|0",,,,,,[2501501],,-1,0,,-1,,-1,0,-1,,[0|25015],[0|25015],{0:0|25015:1},-1,{1:BuffUpgradeData},[],
2501550,,23,-1,-1,-1,{23:0},1|25015003|0|1000|3|1|1|8|1,,,,[2|1],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
2501551,,48,-1,-1,-1,{48:0},89|200,,,,[1|25015],-1,-1,-1,,,,,,,,,,,-1,0,,6,,1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
2501552,,23,-1,-1,-1,{23:0},1|25015005|0|1000|3|1|1|8|1,,,,[2|1],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
2501553,,48,-1,-1,-1,{48:0},89|200,,,,[1|25015],-1,-1,-1,,,,,,,,,,,-1,0,,6,,1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
2501554,,23,-1,-1,-1,{23:0},1|25015007|0|1000|3|1|1|8|1,,,,[2|1],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
2501555,,48,-1,-1,-1,{48:0},89|200,,,,[1|25015],-1,-1,-1,,,,,,,,,,,-1,0,,6,,1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
2501601,,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100015],,-1,0,,-1,,-1,0,-1,,[1|17],[1|17],{1:0|17:1},-1,{1:BuffUpgradeData},[],
2501602,,48,-1,-1,-1,{48:0},83|-500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
2501603,,48,-1,-1,-1,{48:0},83|-1000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
